latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-35.32513,149.156,574.0,36000,Australia/Sydney,GMT+10

time,temperature_2m_max (°C),temperature_2m_min (°C),rain_sum (mm),sunshine_duration (s),wind_speed_10m_max (km/h),relative_humidity_2m_mean (%)
2005-01-01,29.0,11.0,0.00,43568.76,19.2,50
2005-01-02,26.7,15.5,0.00,50400.00,25.3,48
2005-01-03,29.0,11.8,0.00,50400.00,19.8,44
2005-01-04,22.5,15.3,10.20,31189.85,26.3,73
2005-01-05,19.5,13.3,0.00,50400.00,21.9,64
2005-01-06,21.8,11.2,0.00,50357.23,23.5,55
2005-01-07,22.9,6.9,0.00,50305.19,17.4,48
2005-01-08,19.7,12.4,0.00,30995.05,17.0,60
2005-01-09,22.5,11.4,0.00,50199.33,17.3,58
2005-01-10,21.4,11.0,0.00,49124.32,15.2,67
2005-01-11,26.9,9.6,0.00,50091.88,15.6,58
2005-01-12,31.6,14.4,0.00,50037.84,24.8,42
2005-01-13,33.9,17.9,0.00,49983.31,19.8,34
2005-01-14,36.4,16.4,0.00,49927.55,22.5,35
2005-01-15,33.2,16.3,0.30,49870.63,14.0,53
2005-01-16,24.5,15.8,0.00,39448.27,12.3,54
2005-01-17,23.8,13.4,0.20,35827.48,15.3,64
2005-01-18,25.2,12.5,0.00,49031.63,18.0,59
2005-01-19,28.1,11.1,0.00,49633.47,14.2,58
2005-01-20,24.9,15.1,7.50,27304.52,13.4,77
2005-01-21,27.7,12.7,0.00,48189.11,16.2,71
2005-01-22,29.2,16.0,3.20,45557.56,18.0,74
2005-01-23,23.2,15.5,0.30,35749.28,17.3,80
2005-01-24,24.3,16.3,1.10,35077.38,20.0,75
2005-01-25,24.1,16.6,0.90,44947.93,20.7,75
2005-01-26,26.6,14.7,0.00,46809.63,15.5,66
2005-01-27,28.2,12.9,0.00,48647.80,13.6,63
2005-01-28,28.2,16.1,0.00,46867.80,14.8,66
2005-01-29,29.9,15.8,0.10,47111.18,19.0,69
2005-01-30,26.0,16.9,0.50,41882.98,17.7,79
2005-01-31,30.0,16.1,0.00,45112.98,11.5,60
2005-02-01,31.8,18.8,7.30,47631.07,19.5,65
2005-02-02,19.5,7.0,18.30,6945.75,27.3,94
2005-02-03,13.0,5.9,3.60,22929.93,37.2,78
2005-02-04,15.6,8.0,1.50,42172.28,21.4,79
2005-02-05,19.2,10.8,0.00,44804.39,20.8,71
2005-02-06,23.3,7.1,0.00,48011.26,18.3,67
2005-02-07,27.4,8.5,0.00,47447.74,19.0,61
2005-02-08,31.5,16.3,0.00,47475.62,33.7,43
2005-02-09,23.4,14.7,0.40,42246.31,19.7,57
2005-02-10,21.5,13.1,0.00,45680.34,16.4,69
2005-02-11,23.4,13.1,0.00,42313.36,15.6,65
2005-02-12,22.9,13.1,0.10,43882.11,15.1,71
2005-02-13,22.7,12.7,0.00,45559.02,18.4,63
2005-02-14,26.9,9.4,0.00,46495.29,15.1,63
2005-02-15,28.5,13.1,1.00,32162.77,23.1,53
2005-02-16,24.2,13.7,0.00,46364.41,19.3,59
2005-02-17,22.2,12.9,0.00,46198.33,18.1,66
2005-02-18,27.9,13.3,0.00,43987.17,16.2,62
2005-02-19,28.7,14.9,1.50,37092.82,19.6,65
2005-02-20,18.8,15.0,18.20,9050.17,13.7,85
2005-02-21,23.3,13.5,2.10,45512.45,12.6,80
2005-02-22,24.8,12.4,0.00,40323.09,12.3,76
2005-02-23,27.3,15.3,0.00,40951.91,12.0,74
2005-02-24,28.4,15.2,0.00,42068.18,12.8,70
2005-02-25,30.1,15.8,0.00,45735.95,16.6,59
2005-02-26,27.6,16.7,0.00,39212.15,18.4,74
2005-02-27,23.8,14.4,0.00,38053.25,17.4,72
2005-02-28,25.8,11.1,0.00,45505.83,12.4,64
2005-03-01,30.8,12.8,0.00,45427.24,14.2,65
2005-03-02,25.9,13.9,0.00,43124.24,21.3,69
2005-03-03,27.5,12.9,0.20,42346.29,16.3,68
2005-03-04,27.3,13.6,0.00,44469.78,18.7,51
2005-03-05,17.0,9.5,2.70,40871.41,31.1,66
2005-03-06,20.1,4.5,0.00,44547.23,10.6,58
2005-03-07,21.8,7.6,0.00,44021.88,16.8,61
2005-03-08,23.1,7.9,0.00,43773.29,13.3,66
2005-03-09,23.0,13.4,0.10,40088.81,16.4,66
2005-03-10,23.2,11.6,0.00,43185.70,16.0,71
2005-03-11,25.7,13.7,0.10,38662.14,12.2,62
2005-03-12,28.7,10.2,0.00,43163.20,9.0,59
2005-03-13,28.5,12.6,0.00,42934.94,10.5,63
2005-03-14,29.8,13.4,0.00,42883.98,14.3,55
2005-03-15,31.0,17.1,0.00,42833.31,15.9,46
2005-03-16,21.1,14.9,4.00,18947.10,12.0,79
2005-03-17,14.7,10.8,8.50,1250.38,22.7,83
2005-03-18,16.5,9.3,0.00,40595.49,20.4,69
2005-03-19,19.2,9.8,0.00,42593.86,13.9,68
2005-03-20,21.8,9.3,0.00,39455.48,13.4,70
2005-03-21,17.5,9.2,12.20,36933.35,13.8,84
2005-03-22,15.5,8.8,7.90,19992.75,23.5,81
2005-03-23,18.0,11.1,0.00,40041.17,25.0,67
2005-03-24,20.9,8.0,0.00,42387.23,11.3,61
2005-03-25,17.6,5.8,0.00,42338.46,15.8,63
2005-03-26,18.8,6.8,0.00,42289.80,15.6,63
2005-03-27,21.2,7.4,0.00,41389.50,16.0,65
2005-03-28,20.6,9.0,0.90,42172.43,15.8,69
2005-03-29,18.1,9.3,0.00,36647.96,14.9,65
2005-03-30,17.3,9.8,0.00,39579.55,14.6,75
2005-03-31,19.6,9.3,0.00,38718.56,8.0,71
2005-04-01,23.4,6.3,0.00,40599.64,11.3,67
2005-04-02,24.6,8.8,0.00,41513.84,15.3,58
2005-04-03,25.7,12.5,0.00,39636.41,30.9,52
2005-04-04,17.4,9.9,0.10,35097.36,17.1,68
2005-04-05,18.6,8.4,0.00,34187.55,12.3,72
2005-04-06,23.5,5.0,0.00,40992.38,11.3,68
2005-04-07,20.5,7.4,0.00,40723.18,16.1,72
2005-04-08,21.4,11.6,0.00,30971.17,11.5,78
2005-04-09,25.4,9.9,0.00,40601.23,10.8,68
2005-04-10,26.5,15.4,0.00,40393.36,16.3,62
2005-04-11,24.1,14.9,1.50,37667.04,15.2,79
2005-04-12,19.4,12.9,0.00,29509.33,12.6,80
2005-04-13,23.6,12.0,0.00,38265.71,9.7,72
2005-04-14,24.0,13.9,0.00,37776.67,15.4,61
2005-04-15,14.8,13.0,9.50,5524.60,12.7,92
2005-04-16,19.0,12.1,0.10,18856.33,11.2,81
2005-04-17,22.3,12.4,0.00,33457.77,14.6,75
2005-04-18,21.7,10.0,0.00,38540.76,27.9,58
2005-04-19,19.2,5.6,0.00,37539.59,13.6,65
2005-04-20,17.6,9.2,0.00,31598.03,12.8,75
2005-04-21,18.5,9.3,0.00,33326.96,8.6,74
2005-04-22,21.8,6.5,0.00,36672.42,7.8,75
2005-04-23,21.8,6.0,0.00,35999.39,10.9,75
2005-04-24,20.9,8.4,0.00,36000.00,7.6,73
2005-04-25,22.3,10.6,0.00,25395.57,9.4,68
2005-04-26,23.0,11.5,0.00,36000.00,13.5,57
2005-04-27,22.9,10.8,0.00,36289.06,16.0,55
2005-04-28,22.8,6.8,0.00,36053.86,18.4,58
2005-04-29,20.3,6.9,0.00,36040.31,24.5,62
2005-04-30,16.1,1.8,0.00,36074.16,16.3,66
2005-05-01,15.3,4.8,0.00,26131.32,15.1,78
2005-05-02,15.2,5.3,0.00,32357.55,7.7,78
2005-05-03,19.5,3.3,0.00,33937.54,10.3,72
2005-05-04,20.0,4.9,0.00,36000.00,9.8,68
2005-05-05,20.4,6.8,0.00,36000.00,13.9,72
2005-05-06,17.6,7.0,0.00,33721.54,14.2,81
2005-05-07,17.5,10.2,0.00,32122.13,13.7,79
2005-05-08,17.9,8.9,0.00,36000.00,10.0,69
2005-05-09,19.3,3.5,0.00,36000.00,17.7,69
2005-05-10,19.1,5.8,0.00,36000.00,18.2,67
2005-05-11,18.9,2.8,0.00,36000.00,10.8,68
2005-05-12,17.3,7.4,0.00,31553.33,9.5,81
2005-05-13,17.5,8.9,0.00,28800.00,9.0,78
2005-05-14,17.7,8.0,0.00,36000.00,8.6,74
2005-05-15,16.9,5.4,0.00,36000.00,11.8,72
2005-05-16,14.8,5.6,0.00,33234.75,16.7,77
2005-05-17,14.2,8.7,0.00,31828.34,19.1,75
2005-05-18,14.0,5.4,0.00,34541.85,14.6,68
2005-05-19,13.0,6.1,0.80,17676.73,14.3,75
2005-05-20,16.0,2.6,0.00,36000.00,8.9,72
2005-05-21,15.9,1.6,0.00,35359.87,11.8,67
2005-05-22,16.9,2.0,0.00,35875.67,12.1,67
2005-05-23,17.4,0.8,0.00,35796.92,14.9,73
2005-05-24,14.0,4.7,2.20,16314.60,19.7,88
2005-05-25,15.2,5.0,0.00,35645.83,19.8,77
2005-05-26,12.7,0.5,0.00,35573.69,13.6,67
2005-05-27,8.7,3.3,0.00,28184.61,17.9,82
2005-05-28,9.6,3.0,0.00,35436.72,20.9,72
2005-05-29,14.6,0.3,0.00,35372.09,9.7,75
2005-05-30,15.3,0.7,0.00,35310.17,12.1,74
2005-05-31,13.5,-0.7,0.00,35251.05,9.7,78
2005-06-01,13.5,-2.0,0.00,35194.85,8.8,68
2005-06-02,14.7,-2.0,0.00,35141.41,6.2,67
2005-06-03,15.7,-0.7,0.00,33426.09,10.8,69
2005-06-04,14.9,-0.2,0.00,31830.56,14.9,67
2005-06-05,14.3,0.5,0.00,20107.65,8.3,67
2005-06-06,16.3,7.7,0.00,28807.78,10.8,78
2005-06-07,17.8,4.8,0.00,33459.27,9.3,65
2005-06-08,18.5,1.9,0.00,33730.12,10.0,69
2005-06-09,17.0,4.0,0.00,21998.94,14.7,75
2005-06-10,18.8,5.5,0.00,32694.15,15.1,67
2005-06-11,12.0,9.0,11.90,0.00,18.8,89
2005-06-12,13.0,4.1,0.00,34741.45,12.8,83
2005-06-13,14.4,1.0,3.30,34715.86,23.5,79
2005-06-14,12.8,3.9,10.10,31525.46,23.0,83
2005-06-15,10.0,0.2,0.00,34673.09,23.5,74
2005-06-16,6.8,4.7,0.90,33136.62,28.0,87
2005-06-17,8.8,4.6,0.00,24774.46,24.9,84
2005-06-18,9.7,1.3,0.00,34630.52,12.4,81
2005-06-19,7.8,2.6,11.10,0.00,23.3,95
2005-06-20,9.4,6.6,1.80,21627.27,21.8,94
2005-06-21,7.3,5.7,3.10,0.00,21.4,97
2005-06-22,5.5,0.6,2.00,29612.59,18.4,93
2005-06-23,8.9,1.4,3.40,1689.81,21.0,89
2005-06-24,10.5,3.4,0.00,33401.35,24.2,74
2005-06-25,11.2,4.1,0.00,30180.89,12.8,84
2005-06-26,11.0,4.8,0.60,31496.49,13.9,86
2005-06-27,11.1,4.2,0.00,15308.94,12.0,89
2005-06-28,12.1,4.7,0.00,9418.03,13.3,88
2005-06-29,10.4,8.7,4.30,0.00,21.1,94
2005-06-30,10.9,9.0,28.40,0.00,26.3,96
2005-07-01,10.4,6.6,2.00,33230.14,27.5,90
2005-07-02,9.7,1.9,1.60,24320.20,21.5,92
2005-07-03,11.6,0.8,0.00,34821.32,11.0,87
2005-07-04,12.1,-0.2,0.00,32975.41,8.1,83
2005-07-05,12.6,2.0,0.00,34894.20,13.4,77
2005-07-06,13.5,1.0,0.00,34934.43,18.3,82
2005-07-07,10.1,3.4,2.20,6111.71,15.9,94
2005-07-08,7.5,2.9,27.60,0.00,19.4,97
2005-07-09,6.6,3.4,12.80,20151.85,20.2,95
2005-07-10,9.7,3.9,1.70,26783.94,28.8,78
2005-07-11,11.3,0.2,0.00,35051.57,8.4,76
2005-07-12,9.2,-0.1,0.20,55.97,12.4,85
2005-07-13,8.4,5.3,7.60,21558.44,17.2,94
2005-07-14,9.8,2.7,0.00,33112.36,15.2,87
2005-07-15,9.3,3.0,1.30,31292.67,17.4,88
2005-07-16,8.4,4.5,0.60,32986.71,25.5,84
2005-07-17,7.4,-0.0,0.00,34850.29,26.4,75
2005-07-18,10.4,-1.9,0.00,35229.30,11.0,82
2005-07-19,11.4,-2.4,0.00,35261.23,7.6,75
2005-07-20,11.9,-2.0,0.00,35294.72,6.6,74
2005-07-21,11.9,-2.2,0.00,35329.73,10.0,75
2005-07-22,11.8,-2.1,0.00,35366.26,16.3,77
2005-07-23,10.7,-2.1,0.00,35404.25,15.6,80
2005-07-24,12.0,-2.1,0.00,35443.70,21.6,82
2005-07-25,9.8,6.5,0.00,13305.37,24.8,83
2005-07-26,11.1,7.6,0.50,11847.59,33.2,85
2005-07-27,11.9,4.3,0.00,35570.54,14.3,84
2005-07-28,11.5,4.4,0.00,32873.47,14.5,85
2005-07-29,12.1,2.9,0.00,35661.94,22.6,82
2005-07-30,12.7,2.7,0.00,35709.62,20.5,75
2005-07-31,14.3,1.6,0.00,35758.62,17.9,81
2005-08-01,13.4,0.2,0.00,35809.10,10.1,84
2005-08-02,13.1,-1.5,0.00,35861.34,9.9,76
2005-08-03,15.0,1.9,2.90,35915.24,22.7,81
2005-08-04,10.5,0.1,24.90,25200.00,24.9,91
2005-08-05,10.3,-2.5,0.00,36020.10,12.0,80
2005-08-06,11.4,-1.0,0.00,36000.00,13.6,82
2005-08-07,10.2,-2.5,0.00,36000.00,22.5,79
2005-08-08,11.4,-0.4,0.00,36000.00,15.7,84
2005-08-09,10.4,3.7,0.70,36000.00,28.2,83
2005-08-10,6.6,1.1,5.50,32920.61,27.9,79
2005-08-11,5.5,-0.8,0.00,33183.00,23.5,79
2005-08-12,8.3,-1.0,0.00,36148.93,12.5,78
2005-08-13,11.5,-1.1,0.00,36421.79,9.7,78
2005-08-14,12.1,-0.1,0.00,36000.00,16.1,77
2005-08-15,11.4,3.4,1.10,31371.95,30.5,78
2005-08-16,12.2,-0.7,0.00,36641.66,11.7,82
2005-08-17,14.6,-1.1,0.00,36911.22,8.7,68
2005-08-18,14.7,0.1,0.00,36885.05,18.1,70
2005-08-19,14.9,2.2,0.00,23987.80,20.5,75
2005-08-20,9.4,5.8,8.50,1772.92,22.7,90
2005-08-21,10.4,4.2,0.00,32400.00,23.4,84
2005-08-22,12.9,2.4,0.50,33628.86,25.3,70
2005-08-23,12.6,-1.4,0.00,37887.62,8.6,73
2005-08-24,14.5,-1.5,0.00,38112.46,8.6,73
2005-08-25,15.8,-1.3,0.00,38335.12,10.2,77
2005-08-26,17.1,-0.5,0.00,38551.73,11.4,73
2005-08-27,15.8,2.1,0.00,38265.59,8.3,74
2005-08-28,17.9,0.3,0.00,39135.69,7.6,70
2005-08-29,16.2,5.9,0.00,38347.29,21.2,71
2005-08-30,17.1,7.2,0.00,35221.22,30.7,74
2005-08-31,12.6,3.6,9.00,20563.97,36.0,75
2005-09-01,12.2,2.0,0.00,37895.68,17.2,74
2005-09-02,11.1,4.9,2.90,32573.52,16.2,87
2005-09-03,13.0,1.3,1.30,25773.61,7.6,80
2005-09-04,11.0,3.4,6.10,22998.13,13.0,89
2005-09-05,14.2,0.5,0.00,39862.74,10.0,75
2005-09-06,14.6,1.6,0.00,40285.68,10.0,78
2005-09-07,16.4,1.4,0.00,41118.45,16.7,78
2005-09-08,19.1,3.3,0.00,41246.48,13.3,76
2005-09-09,19.6,8.5,1.20,40954.36,15.4,79
2005-09-10,17.5,11.1,7.20,34349.16,18.5,88
2005-09-11,13.3,5.0,8.90,41071.28,26.0,81
2005-09-12,8.0,3.8,0.80,35769.99,29.4,82
2005-09-13,11.4,3.3,0.00,41891.29,24.1,74
2005-09-14,12.8,1.6,0.20,42022.34,20.5,76
2005-09-15,13.2,5.1,0.00,42153.95,29.5,79
2005-09-16,11.8,1.6,0.40,30040.88,11.2,72
2005-09-17,9.7,4.0,3.00,33355.51,32.1,79
2005-09-18,13.7,1.2,0.00,41749.87,14.6,74
2005-09-19,13.4,0.7,1.60,42420.29,19.4,86
2005-09-20,14.1,3.0,0.00,42817.44,10.8,82
2005-09-21,17.2,3.8,0.00,40315.02,9.5,79
2005-09-22,19.1,3.5,0.00,42925.30,15.8,75
2005-09-23,20.6,5.9,0.10,42970.34,15.5,78
2005-09-24,19.9,6.7,0.00,40336.73,14.5,80
2005-09-25,16.1,10.7,0.00,7130.47,12.2,85
2005-09-26,15.7,10.8,10.60,10091.94,16.3,95
2005-09-27,17.2,9.0,0.60,40344.18,16.2,76
2005-09-28,18.7,7.4,3.10,20269.93,20.3,80
2005-09-29,14.4,4.7,16.70,39600.00,28.8,84
2005-09-30,15.4,2.4,0.00,43200.00,15.6,71
2005-10-01,18.4,2.9,0.00,43200.00,13.7,71
2005-10-02,20.6,4.7,0.00,43256.38,24.2,69
2005-10-03,23.2,6.3,0.00,43214.30,27.7,68
2005-10-04,18.6,5.6,0.00,43189.52,14.6,77
2005-10-05,21.8,5.7,0.00,43200.00,21.9,70
2005-10-06,17.9,7.8,2.50,43200.00,23.6,62
2005-10-07,16.8,2.9,4.80,29593.71,18.7,72
2005-10-08,13.3,6.8,14.00,28800.00,28.5,86
2005-10-09,12.0,4.1,0.80,43200.00,30.0,77
2005-10-10,16.3,2.7,0.00,44054.81,17.5,77
2005-10-11,18.8,2.8,0.00,44298.52,29.3,74
2005-10-12,16.9,3.9,0.00,43408.67,16.5,72
2005-10-13,19.8,9.2,5.20,42607.27,16.9,75
2005-10-14,19.4,5.2,0.00,43614.91,20.0,71
2005-10-15,18.0,7.8,0.00,43200.00,13.5,70
2005-10-16,15.0,8.4,0.10,12252.25,16.9,78
2005-10-17,16.7,9.4,0.70,43200.00,19.1,74
2005-10-18,17.0,7.2,0.00,45520.96,22.3,70
2005-10-19,17.4,7.5,1.30,13938.67,17.0,77
2005-10-20,14.1,11.2,5.10,0.00,13.8,95
2005-10-21,18.1,10.6,4.00,22082.69,14.8,92
2005-10-22,18.5,9.3,0.40,41321.92,17.7,81
2005-10-23,22.2,7.7,0.00,37534.80,15.5,76
2005-10-24,17.4,12.0,11.60,21365.12,17.2,87
2005-10-25,17.6,9.6,9.10,46022.87,19.9,85
2005-10-26,22.4,7.5,1.40,46253.62,26.2,76
2005-10-27,18.8,5.8,0.00,46585.96,24.5,67
2005-10-28,19.5,7.1,0.00,46227.70,14.5,73
2005-10-29,21.8,12.0,0.90,27270.49,9.8,77
2005-10-30,16.5,13.4,21.10,1860.69,17.8,94
2005-10-31,17.5,14.2,3.50,9561.92,20.6,95
2005-11-01,20.9,15.0,1.30,35469.52,14.3,91
2005-11-02,24.8,14.3,0.00,42949.09,14.3,80
2005-11-03,25.9,15.8,1.50,42293.21,23.9,76
2005-11-04,22.7,13.0,0.00,37598.57,17.8,68
2005-11-05,18.4,13.0,0.40,14746.04,16.5,86
2005-11-06,22.0,12.8,0.00,44169.28,16.0,73
2005-11-07,21.8,11.7,4.40,24823.33,16.3,81
2005-11-08,22.8,14.3,15.30,31892.98,22.3,88
2005-11-09,26.2,10.8,0.00,49021.99,20.8,69
2005-11-10,21.4,9.6,0.00,48643.29,27.6,65
2005-11-11,17.8,6.2,0.00,49140.41,22.0,60
2005-11-12,18.6,6.6,0.00,49200.23,21.0,59
2005-11-13,20.0,5.9,0.00,48270.92,16.6,67
2005-11-14,21.4,11.5,0.00,45543.36,16.8,69
2005-11-15,19.7,7.9,8.30,48823.59,24.6,68
2005-11-16,19.0,6.2,0.00,49441.64,19.0,63
2005-11-17,21.6,5.6,0.00,49502.11,9.4,68
2005-11-18,23.8,9.4,0.00,49562.44,17.0,63
2005-11-19,24.6,11.6,0.00,47237.52,21.1,64
2005-11-20,23.3,11.5,0.00,44538.33,19.5,73
2005-11-21,23.4,11.9,0.10,36583.46,15.1,70
2005-11-22,25.0,12.0,0.00,49267.79,19.5,72
2005-11-23,15.7,11.2,0.10,1592.41,18.6,78
2005-11-24,19.5,9.1,0.20,39990.43,17.2,71
2005-11-25,19.6,11.5,6.30,31973.71,12.9,83
2005-11-26,22.5,12.0,9.10,38783.35,21.5,86
2005-11-27,14.4,8.5,11.00,11272.96,14.6,78
2005-11-28,15.0,6.8,8.40,25526.66,24.1,74
2005-11-29,14.0,10.2,3.00,11353.48,23.8,87
2005-11-30,20.5,8.9,2.70,50247.09,14.1,80
2005-12-01,25.0,10.1,0.00,49150.49,17.1,72
2005-12-02,23.8,12.4,15.60,41671.01,19.8,81
2005-12-03,14.8,10.2,3.10,46157.84,29.4,78
2005-12-04,21.9,8.4,0.00,50400.00,26.8,56
2005-12-05,24.3,12.4,0.00,50400.00,21.6,48
2005-12-06,29.1,9.5,0.20,38240.04,16.3,65
2005-12-07,26.1,15.1,0.00,50400.00,29.6,60
2005-12-08,21.8,12.3,0.00,50400.00,27.7,53
2005-12-09,22.2,8.7,0.00,50400.00,21.2,58
2005-12-10,22.5,9.5,0.00,50400.00,23.8,57
2005-12-11,23.9,12.2,0.00,49736.85,19.6,67
2005-12-12,27.0,10.3,0.00,46729.30,13.7,61
2005-12-13,25.3,13.7,0.00,50400.00,23.9,59
2005-12-14,25.1,11.8,0.00,50400.00,16.1,56
2005-12-15,27.2,9.9,0.00,49508.66,13.5,61
2005-12-16,26.3,17.2,0.40,42026.20,22.5,58
2005-12-17,21.8,11.4,1.80,50400.00,32.3,61
2005-12-18,16.2,8.6,0.00,48854.54,25.9,57
2005-12-19,23.5,9.4,0.00,50400.00,19.3,50
2005-12-20,27.4,7.5,0.00,50400.00,14.4,53
2005-12-21,30.2,11.5,0.00,50400.00,22.5,53
2005-12-22,29.0,16.1,1.60,47828.39,21.7,51
2005-12-23,32.5,13.7,0.00,50352.06,19.0,53
2005-12-24,25.9,14.0,0.00,50400.00,27.3,34
2005-12-25,22.0,9.2,0.00,50400.00,23.4,41
2005-12-26,26.3,9.7,0.00,50400.00,19.2,50
2005-12-27,29.1,14.0,0.00,49319.73,13.7,56
2005-12-28,31.3,16.9,0.00,50400.00,22.1,49
2005-12-29,30.9,13.8,0.00,50400.00,21.1,40
2005-12-30,34.4,12.6,0.00,50400.00,12.0,45
2005-12-31,36.0,16.5,0.00,50400.00,15.1,36
2006-01-01,37.2,20.9,0.00,50400.00,35.3,35
2006-01-02,29.3,18.4,1.20,43200.00,23.9,51
2006-01-03,29.3,12.2,0.00,50400.00,22.5,43
2006-01-04,23.2,14.0,0.00,26879.55,19.1,68
2006-01-05,17.8,12.9,0.00,570.97,18.5,77
2006-01-06,27.8,14.3,5.20,39187.23,19.1,75
2006-01-07,26.1,14.6,0.00,50322.27,18.2,66
2006-01-08,28.4,14.9,0.00,50041.05,17.4,63
2006-01-09,28.9,14.8,0.00,49439.64,12.7,63
2006-01-10,33.2,16.6,0.00,50167.62,12.0,58
2006-01-11,32.6,16.5,7.00,39313.25,23.7,63
2006-01-12,30.2,15.4,0.00,50057.65,17.0,64
2006-01-13,21.8,16.2,0.10,34031.98,17.3,83
2006-01-14,30.8,15.5,0.00,49857.49,20.1,66
2006-01-15,27.1,14.2,0.20,41806.05,20.4,70
2006-01-16,24.7,16.5,26.30,20293.31,12.3,90
2006-01-17,27.0,17.3,13.00,43621.82,15.8,86
2006-01-18,16.9,13.7,3.60,0.00,19.0,89
2006-01-19,18.3,13.5,0.00,9062.23,17.7,79
2006-01-20,26.4,14.6,0.00,41837.30,13.6,69
2006-01-21,30.2,14.8,0.40,48185.19,16.6,67
2006-01-22,31.5,17.8,0.00,49458.48,13.0,62
2006-01-23,32.8,20.5,0.00,48844.98,18.6,52
2006-01-24,26.2,14.3,0.00,38917.23,19.6,69
2006-01-25,21.6,13.1,0.00,36806.67,16.3,76
2006-01-26,28.5,15.4,0.00,47105.25,13.3,71
2006-01-27,32.2,20.2,0.10,49151.13,14.1,62
2006-01-28,29.6,19.4,5.40,45742.09,13.7,82
2006-01-29,30.6,17.0,0.00,47488.61,10.4,66
2006-01-30,32.7,17.6,0.00,47462.30,21.8,68
2006-01-31,28.6,13.8,0.00,47243.91,19.8,68
2006-02-01,32.7,16.5,0.00,47271.99,20.3,64
2006-02-02,33.4,18.5,0.60,46800.00,22.3,67
2006-02-03,31.7,16.4,0.00,46800.00,17.9,68
2006-02-04,27.1,15.9,0.00,45174.38,19.3,70
2006-02-05,26.8,14.4,0.00,44938.34,15.6,66
2006-02-06,29.6,12.8,0.10,47117.29,23.7,57
2006-02-07,22.5,12.4,0.30,46850.88,19.1,55
2006-02-08,25.5,11.1,0.00,47174.81,12.3,55
2006-02-09,25.9,13.7,0.60,47497.52,31.3,60
2006-02-10,23.4,8.3,0.00,47481.61,14.3,53
2006-02-11,24.6,9.3,0.00,47157.01,18.8,60
2006-02-12,26.9,15.8,0.40,36722.36,17.9,60
2006-02-13,26.3,12.1,0.00,46799.68,23.5,45
2006-02-14,25.3,13.6,0.00,41211.31,19.7,68
2006-02-15,26.5,16.1,4.10,35513.57,15.9,76
2006-02-16,26.2,16.6,5.00,40433.23,16.9,80
2006-02-17,29.8,13.8,0.00,46368.38,14.9,62
2006-02-18,30.0,17.6,2.70,46254.21,19.7,58
2006-02-19,29.4,15.6,0.20,46185.85,17.8,62
2006-02-20,25.5,16.1,0.00,35310.98,19.4,73
2006-02-21,26.9,14.4,0.00,46044.90,18.4,68
2006-02-22,26.6,15.7,0.00,44962.65,18.0,72
2006-02-23,26.4,16.0,0.00,45852.70,15.6,67
2006-02-24,27.0,15.7,0.00,45824.48,9.0,65
2006-02-25,27.4,15.4,0.60,43921.38,16.3,62
2006-02-26,26.0,16.1,0.50,44811.37,19.2,71
2006-02-27,25.0,15.3,0.00,45595.78,16.5,67
2006-02-28,28.1,13.2,0.00,45518.18,11.9,56
2006-03-01,24.7,15.3,0.00,44108.80,18.5,73
2006-03-02,25.0,13.4,0.00,44103.85,18.5,67
2006-03-03,26.1,13.4,0.00,45274.31,13.4,65
2006-03-04,27.8,11.2,0.00,45203.56,14.4,61
2006-03-05,27.5,9.7,0.00,44499.70,9.3,51
2006-03-06,27.6,11.5,0.00,44537.47,24.9,46
2006-03-07,25.0,9.5,0.00,44010.79,18.7,49
2006-03-08,26.9,12.1,0.00,44049.16,14.4,63
2006-03-09,29.6,13.7,0.00,44041.44,17.7,55
2006-03-10,28.9,12.8,0.00,43465.48,17.3,54
2006-03-11,29.7,14.0,0.00,43172.63,16.9,62
2006-03-12,30.0,16.7,0.00,42860.91,19.1,60
2006-03-13,27.9,19.0,0.00,34805.02,25.3,44
2006-03-14,24.4,15.0,0.00,42463.33,19.7,70
2006-03-15,27.2,14.9,5.90,31218.24,19.0,78
2006-03-16,22.9,12.9,0.60,42230.59,29.3,77
2006-03-17,23.6,7.0,0.00,42745.33,13.3,56
2006-03-18,23.9,12.6,0.00,39479.91,17.1,69
2006-03-19,25.6,14.5,0.00,40896.12,16.7,68
2006-03-20,19.8,12.5,0.00,37176.04,15.5,73
2006-03-21,20.9,11.2,0.10,33563.37,15.1,74
2006-03-22,22.0,11.0,0.00,41999.82,14.1,69
2006-03-23,23.2,11.5,0.00,38593.25,14.1,74
2006-03-24,21.8,14.2,0.00,39600.00,17.7,72
2006-03-25,21.3,12.3,0.00,39636.81,12.5,66
2006-03-26,25.2,10.0,0.00,36853.04,10.0,68
2006-03-27,25.7,9.4,0.00,40252.54,14.3,60
2006-03-28,22.2,13.0,0.20,41975.34,16.7,75
2006-03-29,24.4,13.9,0.00,34835.20,11.6,65
2006-03-30,21.8,14.4,3.50,19468.92,8.3,81
2006-03-31,21.8,11.5,0.00,39543.97,22.7,72
2006-04-01,16.6,7.6,0.00,41681.35,17.1,51
2006-04-02,17.1,3.3,0.00,41548.97,14.0,58
2006-04-03,19.6,7.2,0.00,40126.92,14.7,54
2006-04-04,20.0,7.9,0.30,37064.81,19.8,61
2006-04-05,20.2,11.4,0.00,41152.16,30.1,65
2006-04-06,12.6,5.7,0.40,38630.53,31.1,60
