latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-34.90334,138.5406,47.0,34200,Australia/Adelaide,GMT+9:30

time,temperature_2m_max (°C),temperature_2m_min (°C),rain_sum (mm),sunshine_duration (s),wind_speed_10m_max (km/h),relative_humidity_2m_mean (%)
2009-12-02,29.4,16.3,0.00,49890.52,23.5,40
2009-12-03,23.0,13.4,0.00,49632.21,26.6,55
2009-12-04,21.3,11.3,0.00,48655.71,24.2,57
2009-12-05,21.1,12.9,0.00,49425.51,17.8,63
2009-12-06,23.9,11.5,0.00,50101.91,16.8,64
2009-12-07,25.1,13.5,0.40,47453.76,19.1,64
2009-12-08,18.5,12.8,10.10,38013.95,31.2,69
2009-12-09,20.2,10.4,0.00,49142.62,19.6,63
2009-12-10,17.8,14.0,1.40,46045.20,35.3,66
2009-12-11,19.1,12.9,0.00,47683.43,21.3,58
2009-12-12,20.2,12.7,0.00,49734.49,19.5,70
2009-12-13,23.3,12.8,0.00,49835.65,21.8,69
2009-12-14,28.3,13.8,0.00,50198.84,16.5,61
2009-12-15,34.4,19.1,0.00,50246.29,22.0,31
2009-12-16,36.6,25.8,0.00,49892.88,27.2,25
2009-12-17,28.2,14.3,4.20,14703.97,32.6,69
2009-12-18,20.2,13.6,0.00,50066.37,20.6,58
2009-12-19,22.6,13.8,0.00,44778.29,21.3,66
2009-12-20,26.3,12.2,0.00,50025.77,13.5,57
2009-12-21,28.9,15.8,0.00,50199.90,24.0,52
2009-12-22,33.3,14.9,0.00,50244.06,15.7,42
2009-12-23,37.5,25.7,0.00,39774.30,32.9,23
2009-12-24,25.1,14.6,0.70,30099.10,31.3,63
2009-12-25,22.0,13.7,0.00,49493.22,29.2,54
2009-12-26,24.8,13.4,0.00,50188.75,22.4,57
2009-12-27,28.6,14.8,0.00,50210.69,20.6,55
2009-12-28,31.1,14.8,0.00,50230.92,21.4,44
2009-12-29,32.2,17.0,0.00,50249.38,19.7,44
2009-12-30,36.3,19.9,0.00,50265.98,17.1,33
2009-12-31,36.7,19.8,0.00,50280.66,24.0,39
2010-01-01,28.0,16.4,0.00,50293.34,25.2,61
2010-01-02,22.6,15.2,0.00,47215.52,31.0,54
2010-01-03,23.7,14.7,0.00,48557.63,23.1,53
2010-01-04,28.2,13.6,0.00,50318.60,15.9,48
2010-01-05,29.9,15.1,0.00,50322.52,21.3,51
2010-01-06,31.2,14.7,0.00,50324.13,21.4,48
2010-01-07,32.7,15.7,0.00,50323.79,16.1,37
2010-01-08,36.8,22.8,0.00,50321.59,21.7,22
2010-01-09,37.1,24.2,0.00,50317.55,19.4,22
2010-01-10,38.6,23.8,0.00,50311.68,15.3,27
2010-01-11,39.3,27.7,0.00,31897.37,28.5,26
2010-01-12,26.5,16.9,8.10,2923.41,27.9,75
2010-01-13,22.9,15.9,0.00,50283.21,26.8,53
2010-01-14,24.8,13.8,0.00,50270.14,20.7,56
2010-01-15,28.5,14.4,0.00,50255.29,14.0,53
2010-01-16,24.0,16.3,0.00,50238.67,32.5,60
2010-01-17,20.4,15.8,0.10,43425.67,33.1,56
2010-01-18,19.8,14.9,0.00,40913.54,25.3,53
2010-01-19,24.2,12.2,0.00,50178.31,13.0,55
2010-01-20,28.6,14.6,0.00,50154.71,15.8,48
2010-01-21,36.2,18.6,0.00,50129.38,17.6,37
2010-01-22,32.3,17.4,0.00,47342.82,33.4,41
2010-01-23,25.7,16.2,0.00,47286.14,24.2,59
2010-01-24,27.5,14.0,0.00,49972.04,18.3,55
2010-01-25,30.7,15.2,0.00,49879.48,16.0,49
2010-01-26,29.1,18.2,0.00,46376.96,23.8,52
2010-01-27,28.9,17.2,0.00,44398.67,21.8,58
2010-01-28,27.1,16.1,0.10,48835.64,25.9,60
2010-01-29,25.5,14.3,0.00,49490.66,24.8,60
2010-01-30,32.1,15.9,0.00,49387.77,14.3,46
2010-01-31,29.2,16.7,0.00,49074.46,33.1,49
2010-02-01,29.1,14.5,0.00,49175.96,25.5,57
2010-02-02,32.3,19.6,0.00,36843.22,15.8,50
2010-02-03,32.0,22.1,0.00,36671.57,14.4,44
2010-02-04,26.5,17.4,0.00,39650.86,33.7,66
2010-02-05,23.4,15.1,0.00,48732.29,28.0,57
2010-02-06,27.4,13.7,0.00,48617.98,23.0,50
2010-02-07,33.2,16.1,0.00,48502.59,16.6,42
2010-02-08,36.1,23.1,0.00,48386.24,21.7,40
2010-02-09,36.6,26.0,0.00,48269.05,22.4,38
2010-02-10,35.5,24.6,0.00,48151.15,16.3,43
2010-02-11,28.1,18.7,0.00,39159.72,28.6,61
2010-02-12,26.4,17.5,0.00,47913.69,22.3,66
2010-02-13,29.4,16.7,0.00,47794.36,21.6,60
2010-02-14,27.3,17.3,0.70,46894.28,28.8,58
2010-02-15,25.8,17.4,0.00,45290.38,23.9,70
2010-02-16,30.4,17.1,0.00,47394.50,20.1,58
2010-02-17,29.6,18.7,0.00,46028.89,26.5,50
2010-02-18,30.7,17.4,0.00,46657.21,21.2,55
2010-02-19,33.2,17.9,0.00,46424.47,16.1,42
2010-02-20,34.3,22.4,0.00,42651.94,32.8,37
2010-02-21,27.1,19.5,0.30,43011.05,17.7,63
2010-02-22,23.0,16.8,0.50,43782.66,25.1,66
2010-02-23,25.2,14.1,0.00,44655.38,22.4,50
2010-02-24,28.3,14.5,0.00,44431.35,22.1,56
2010-02-25,30.8,17.4,0.00,44208.34,21.7,42
2010-02-26,32.7,20.2,0.00,43356.04,19.5,40
2010-02-27,26.6,17.6,0.00,43765.70,27.0,59
2010-02-28,21.6,14.4,0.00,43315.57,34.0,61
2010-03-01,21.9,12.4,0.00,43624.22,32.0,55
2010-03-02,26.5,12.6,0.00,43390.51,30.3,52
2010-03-03,29.8,15.8,0.00,43393.20,17.0,49
2010-03-04,31.2,18.7,0.00,43200.00,16.9,47
2010-03-05,24.9,17.2,1.20,43200.00,27.8,68
2010-03-06,21.1,14.0,11.20,36543.84,25.1,73
2010-03-07,21.6,13.4,13.40,37080.76,20.5,79
2010-03-08,20.6,15.4,3.60,34943.64,36.4,80
2010-03-09,18.5,14.7,0.30,32836.86,25.2,66
2010-03-10,19.4,13.6,0.00,38433.78,22.4,62
2010-03-11,21.4,12.9,0.00,43200.00,24.7,62
2010-03-12,27.1,14.5,0.00,40295.29,21.3,57
2010-03-13,28.6,17.6,0.00,43200.00,24.3,48
2010-03-14,29.0,20.5,0.50,39246.82,25.6,54
2010-03-15,28.7,20.2,0.00,43200.00,13.1,53
2010-03-16,30.7,18.5,0.00,35047.65,12.8,56
2010-03-17,31.5,21.7,0.00,43076.37,13.2,45
2010-03-18,31.8,21.0,0.50,39660.43,25.5,45
2010-03-19,25.4,18.7,0.00,42906.82,14.3,74
2010-03-20,27.0,16.3,0.00,42822.06,18.4,69
2010-03-21,26.1,16.4,0.00,42737.45,22.0,63
2010-03-22,23.6,14.1,0.00,42653.08,17.4,65
2010-03-23,24.1,11.5,0.00,42569.06,18.4,65
2010-03-24,27.4,12.4,0.00,42485.50,14.2,59
2010-03-25,30.1,18.8,0.00,42402.49,14.8,34
2010-03-26,29.6,19.5,0.00,39454.00,13.6,39
2010-03-27,28.1,17.3,0.00,32987.24,22.2,58
2010-03-28,24.9,18.6,6.30,809.87,23.8,67
2010-03-29,22.4,15.7,0.00,39585.39,23.0,79
2010-03-30,22.1,14.8,0.00,41955.71,17.8,67
2010-03-31,24.6,12.9,0.00,41825.18,15.5,63
2010-04-01,25.9,14.3,0.00,39664.48,19.2,62
2010-04-02,24.7,14.3,0.00,41458.20,24.0,66
2010-04-03,23.5,13.7,0.00,40324.43,24.0,60
2010-04-04,26.1,15.6,0.00,40603.55,16.8,51
2010-04-05,29.0,19.5,1.10,35680.34,23.6,42
2010-04-06,20.9,17.3,21.00,31752.67,24.6,81
2010-04-07,21.4,17.2,0.00,19512.46,20.5,81
2010-04-08,22.5,16.5,0.00,37859.71,22.6,76
2010-04-09,20.6,16.5,9.10,18412.80,26.2,83
2010-04-10,19.2,15.4,2.90,39044.41,26.7,83
2010-04-11,16.8,12.6,1.20,38324.24,28.1,69
2010-04-12,18.4,9.3,0.00,39143.79,16.9,66
2010-04-13,18.4,9.7,0.00,38902.67,13.4,70
2010-04-14,19.6,10.4,0.00,37167.18,14.8,72
2010-04-15,20.4,11.0,0.00,38833.76,16.2,68
2010-04-16,22.1,12.6,0.00,38760.58,19.3,60
2010-04-17,25.1,16.0,0.00,25200.00,20.4,50
2010-04-18,26.4,16.7,0.30,38665.44,20.9,61
2010-04-19,23.4,15.2,0.00,34555.72,12.2,75
2010-04-20,25.2,15.1,0.00,37919.38,11.1,78
2010-04-21,25.2,15.3,0.00,38521.83,12.3,73
2010-04-22,26.3,19.0,0.00,38473.78,22.0,60
2010-04-23,22.9,20.3,0.30,11135.81,23.1,66
2010-04-24,19.5,14.9,4.10,34142.78,29.7,78
2010-04-25,18.6,12.7,0.00,38070.59,24.1,71
2010-04-26,20.9,12.8,0.00,29516.92,23.3,63
2010-04-27,17.6,13.5,3.70,36360.07,20.6,73
2010-04-28,18.1,12.9,1.70,25966.37,27.1,72
2010-04-29,17.8,13.9,0.70,36710.85,19.9,77
2010-04-30,19.5,12.1,0.00,37332.86,19.1,75
2010-05-01,22.2,14.3,0.00,37634.21,21.1,64
2010-05-02,19.4,13.8,0.00,35912.30,18.9,71
2010-05-03,23.8,13.6,0.00,36673.00,28.0,53
2010-05-04,19.9,12.7,2.00,28106.68,35.8,65
2010-05-05,15.8,12.7,0.00,30160.39,25.5,67
2010-05-06,18.0,12.8,0.00,35084.52,12.6,78
2010-05-07,18.5,13.7,0.00,35690.41,14.1,83
2010-05-08,19.6,12.2,0.00,35621.05,7.9,85
2010-05-09,21.3,11.6,0.00,36199.29,15.5,68
2010-05-10,21.4,12.9,0.00,36174.38,32.2,57
2010-05-11,14.5,11.9,0.00,34099.72,29.1,61
2010-05-12,15.8,10.0,0.00,29319.56,12.3,63
2010-05-13,16.8,9.0,0.00,35801.37,19.8,62
2010-05-14,17.6,9.7,0.00,35780.47,19.5,53
2010-05-15,18.9,9.5,0.00,32163.55,16.3,47
2010-05-16,17.8,10.2,0.00,35178.74,16.0,57
2010-05-17,17.8,9.1,0.00,34957.82,9.5,75
2010-05-18,18.0,9.1,0.00,35094.11,7.8,74
2010-05-19,18.9,10.6,0.00,31103.94,11.6,62
2010-05-20,19.4,10.9,0.00,28021.25,12.4,59
2010-05-21,19.0,8.0,0.00,34978.09,10.7,75
2010-05-22,19.1,9.0,0.00,34942.50,21.8,69
2010-05-23,16.2,11.5,5.40,13212.68,39.0,65
2010-05-24,18.9,12.1,9.00,27724.65,26.1,83
2010-05-25,17.0,12.9,3.90,26003.22,20.2,91
2010-05-26,17.0,10.9,0.00,32863.15,16.4,88
2010-05-27,17.3,9.9,0.00,26113.82,19.2,81
2010-05-28,17.3,12.6,8.80,12076.72,22.1,79
2010-05-29,13.6,11.4,7.40,24330.25,35.1,88
2010-05-30,16.2,12.8,1.30,32517.83,36.6,89
2010-05-31,16.8,10.3,0.00,28912.78,22.0,83
2010-06-01,15.9,9.1,0.00,20529.08,9.1,87
2010-06-02,16.8,8.5,0.00,32400.00,10.9,80
2010-06-03,16.1,7.1,0.00,33524.93,8.8,81
2010-06-04,15.3,6.6,0.00,33856.61,9.6,84
2010-06-05,15.3,9.6,1.70,33544.20,21.3,88
2010-06-06,13.8,8.7,0.00,31881.70,13.6,77
2010-06-07,13.4,7.3,0.00,22498.30,11.2,79
2010-06-08,14.0,8.2,5.50,31012.69,31.7,77
2010-06-09,14.2,9.9,1.50,32601.35,34.4,73
2010-06-10,14.9,11.2,0.00,32400.00,18.5,77
2010-06-11,14.5,10.1,0.00,32608.06,20.9,82
2010-06-12,13.9,8.1,0.00,33583.57,12.0,82
2010-06-13,12.7,4.9,0.00,33585.69,9.7,72
2010-06-14,12.1,4.5,0.00,33911.85,14.9,72
2010-06-15,12.3,5.9,0.00,33262.17,15.3,68
2010-06-16,15.2,8.6,3.00,11702.15,40.8,66
2010-06-17,14.5,11.6,4.60,32933.91,38.2,76
2010-06-18,15.1,10.9,1.00,31929.19,21.9,87
2010-06-19,15.5,12.3,1.90,26400.06,20.1,91
2010-06-20,15.5,9.0,0.20,30931.05,9.7,92
2010-06-21,15.8,9.5,0.00,25200.00,11.9,87
2010-06-22,16.6,10.8,0.00,30335.85,20.3,77
2010-06-23,16.1,8.9,0.00,33878.39,22.5,74
2010-06-24,16.5,11.5,0.20,16984.54,21.6,69
2010-06-25,13.5,9.6,7.40,30272.59,22.8,79
2010-06-26,11.9,6.2,0.00,33849.89,14.5,78
2010-06-27,12.0,4.3,0.00,33838.77,17.7,79
2010-06-28,13.2,7.7,2.70,32400.00,31.0,72
2010-06-29,11.2,8.6,15.20,17854.98,27.7,89
2010-06-30,12.3,7.3,0.00,33475.80,13.4,81
2010-07-01,11.8,4.9,0.30,32913.44,7.7,88
2010-07-02,11.6,4.1,0.00,34097.41,8.2,86
2010-07-03,13.3,4.3,0.00,33432.98,14.5,86
2010-07-04,13.1,6.6,0.00,34390.56,17.1,73
2010-07-05,11.9,6.2,0.00,34373.90,14.0,72
2010-07-06,13.1,4.3,0.00,34356.38,12.1,85
2010-07-07,13.7,5.6,0.00,33044.43,8.5,90
2010-07-08,13.8,6.8,0.00,34641.63,16.9,78
2010-07-09,14.2,7.4,0.80,24211.06,43.9,72
2010-07-10,14.5,11.5,7.50,32445.86,46.9,77
2010-07-11,14.0,10.3,0.70,34899.42,25.7,85
2010-07-12,16.1,9.6,0.00,33912.02,25.8,67
2010-07-13,15.2,9.2,8.60,34531.31,38.4,77
2010-07-14,13.7,9.6,13.20,30586.79,35.9,87
2010-07-15,13.8,9.6,0.00,28960.36,11.3,85
2010-07-16,14.8,7.8,0.00,31251.96,12.8,85
2010-07-17,13.9,9.7,0.00,32979.71,22.5,73
2010-07-18,11.0,8.0,6.80,2762.46,20.2,87
2010-07-19,12.9,6.6,0.80,34697.49,15.0,85
2010-07-20,13.0,7.4,0.40,34035.79,15.3,83
2010-07-21,13.5,7.6,0.00,35514.53,10.5,86
2010-07-22,14.0,5.7,0.00,20321.03,10.7,90
2010-07-23,13.9,7.1,0.00,23916.79,8.7,85
2010-07-24,13.3,7.6,0.00,13347.72,10.2,85
2010-07-25,13.6,4.5,0.00,35679.65,10.0,83
2010-07-26,15.1,6.1,0.00,35721.39,14.1,77
2010-07-27,14.5,7.4,0.00,35763.69,19.0,72
2010-07-28,16.2,8.4,0.00,35806.50,19.9,74
2010-07-29,14.5,10.6,3.50,11928.44,21.9,85
2010-07-30,15.3,10.5,1.30,34697.09,30.0,81
2010-07-31,14.2,10.3,10.30,29066.00,39.3,87
2010-08-01,11.2,8.2,3.40,35981.78,41.2,72
2010-08-02,12.9,7.6,0.00,35070.99,28.5,66
2010-08-03,12.4,6.0,0.00,31807.92,16.5,83
2010-08-04,11.1,7.4,6.90,22525.83,31.3,82
2010-08-05,12.2,7.3,0.00,28811.00,17.3,73
2010-08-06,12.2,5.4,0.00,33602.77,14.4,82
2010-08-07,13.5,6.8,0.00,29813.44,25.2,67
2010-08-08,12.6,7.9,2.60,31205.44,19.6,74
2010-08-09,14.0,6.3,1.30,32645.88,11.0,83
2010-08-10,14.0,6.3,0.00,36000.00,30.8,79
2010-08-11,13.4,9.9,0.70,36000.00,34.9,80
2010-08-12,12.5,8.6,0.00,30858.77,26.0,76
2010-08-13,14.4,5.9,0.00,31872.97,27.7,77
2010-08-14,13.6,10.5,5.10,21390.45,40.4,79
2010-08-15,12.1,10.1,3.70,32431.28,40.3,80
2010-08-16,11.7,6.5,0.90,36000.00,27.2,73
2010-08-17,14.3,6.3,1.70,32400.00,26.2,66
2010-08-18,16.4,10.3,3.20,34676.27,37.8,74
2010-08-19,11.6,8.8,3.50,35517.83,34.8,75
2010-08-20,11.7,8.6,2.80,36127.91,23.8,75
2010-08-21,13.2,8.3,0.70,36381.28,17.5,82
2010-08-22,16.3,7.6,0.00,37508.39,20.0,64
2010-08-23,13.2,9.4,4.80,28929.84,31.1,82
2010-08-24,11.4,8.4,5.70,26811.18,39.1,78
2010-08-25,11.6,8.5,12.30,36161.36,39.9,81
2010-08-26,13.3,9.1,6.70,37337.77,42.2,82
2010-08-27,13.6,9.2,0.60,37005.16,23.3,84
2010-08-28,14.0,9.3,0.00,33009.98,7.3,79
2010-08-29,15.2,8.3,0.00,38650.42,15.1,75
2010-08-30,17.1,7.4,0.00,38857.55,20.6,70
2010-08-31,16.7,11.7,0.10,22412.70,27.0,61
2010-09-01,14.6,11.0,4.70,7502.06,17.7,87
2010-09-02,14.6,10.0,0.00,21811.42,23.0,76
2010-09-03,14.1,9.2,41.30,6455.64,40.6,79
2010-09-04,14.4,9.7,13.30,4192.98,56.3,89
2010-09-05,13.2,8.6,5.20,39339.40,23.4,86
2010-09-06,13.2,7.5,0.00,39421.94,13.4,75
2010-09-07,15.8,5.7,0.00,33520.26,23.7,71
2010-09-08,17.8,11.2,0.30,15152.44,27.9,72
2010-09-09,16.3,11.1,6.80,36000.00,34.1,78
2010-09-10,14.0,9.3,3.50,35971.62,29.8,79
2010-09-11,14.3,9.9,0.00,38602.12,15.3,79
2010-09-12,17.2,9.9,0.00,37083.71,19.3,72
2010-09-13,17.3,10.8,11.70,34669.54,17.1,83
2010-09-14,15.3,10.1,11.50,37455.60,24.4,81
2010-09-15,13.6,9.9,0.30,39742.68,22.0,75
2010-09-16,13.1,8.7,0.00,40018.64,21.7,73
2010-09-17,13.8,7.8,0.00,38606.95,18.5,69
2010-09-18,12.8,6.6,0.00,26414.87,19.5,78
2010-09-19,13.8,8.9,0.00,28584.58,26.0,76
2010-09-20,14.3,9.1,0.00,22894.26,17.6,78
2010-09-21,14.5,10.4,0.00,29232.56,18.1,82
2010-09-22,15.9,9.4,0.00,41547.46,18.4,79
2010-09-23,13.9,8.8,0.00,37077.57,15.9,79
2010-09-24,15.4,5.6,0.00,41502.09,15.3,79
2010-09-25,16.4,9.1,0.10,42118.17,16.6,82
2010-09-26,15.4,8.0,0.00,39600.00,10.8,83
2010-09-27,14.6,10.7,0.90,42025.98,24.2,78
2010-09-28,13.0,8.5,0.00,35343.30,21.4,70
2010-09-29,13.7,8.1,0.00,40605.01,16.5,66
2010-09-30,15.4,6.6,0.00,35153.99,15.3,68
2010-10-01,19.5,10.3,0.00,42272.84,21.2,54
2010-10-02,20.8,11.8,0.00,43817.72,24.4,50
2010-10-03,23.9,13.9,0.00,42981.56,26.8,53
2010-10-04,18.6,11.7,0.00,44107.90,20.0,77
2010-10-05,18.9,9.0,0.00,43833.34,13.9,80
2010-10-06,17.7,10.0,0.00,44888.33,33.6,74
2010-10-07,14.8,9.0,0.00,43004.40,22.7,61
2010-10-08,16.4,10.1,0.00,43181.31,15.2,73
2010-10-09,19.0,7.8,0.00,44989.72,15.8,74
2010-10-10,23.4,12.0,0.00,45407.85,22.5,54
2010-10-11,26.3,18.2,0.00,45407.06,28.3,47
2010-10-12,20.7,12.6,3.30,23676.17,23.6,72
2010-10-13,17.6,11.5,0.00,36724.27,14.1,77
2010-10-14,21.9,10.9,7.80,34882.41,19.2,74
2010-10-15,13.8,8.3,10.70,28542.91,41.0,78
2010-10-16,13.6,8.2,0.90,41982.48,33.0,67
2010-10-17,14.4,9.8,0.00,41291.98,16.4,72
2010-10-18,15.0,10.2,0.00,46259.11,15.6,73
2010-10-19,18.5,7.0,0.00,46549.88,15.8,75
2010-10-20,22.1,10.9,0.00,46676.43,14.3,64
2010-10-21,24.7,15.1,0.00,46750.26,20.4,47
2010-10-22,23.3,14.3,2.20,36000.00,23.4,62
2010-10-23,16.6,10.5,0.00,41715.54,23.7,68
2010-10-24,17.8,8.3,0.00,46800.00,18.1,67
2010-10-25,21.9,8.5,0.00,46800.00,14.5,56
2010-10-26,19.3,11.5,0.00,46800.00,16.3,68
2010-10-27,19.5,10.7,0.00,46800.00,15.9,71
2010-10-28,26.9,12.4,0.00,43421.99,27.8,48
2010-10-29,21.3,13.4,8.60,1840.21,28.1,70
2010-10-30,16.2,10.4,4.90,46670.36,39.2,82
2010-10-31,13.4,8.4,1.20,46800.00,30.0,72
2010-11-01,15.2,7.4,0.00,44356.91,13.1,67
2010-11-02,16.6,11.9,0.50,46321.92,18.2,76
2010-11-03,16.6,11.1,0.00,38171.28,21.2,68
2010-11-04,16.4,9.9,0.00,46800.00,22.7,65
2010-11-05,20.4,8.7,0.00,46800.00,21.7,54
2010-11-06,23.6,14.0,0.30,36000.00,23.0,46
2010-11-07,18.2,13.5,0.00,43478.02,17.6,68
2010-11-08,19.5,11.8,0.30,43973.53,18.3,72
2010-11-09,25.2,10.4,0.00,46800.00,12.4,58
2010-11-10,25.1,15.7,0.00,34673.78,15.7,53
2010-11-11,28.4,14.5,0.00,30960.13,23.8,54
2010-11-12,26.1,14.3,4.20,18727.91,25.4,67
2010-11-13,17.5,13.5,5.40,15777.02,15.2,82
2010-11-14,20.5,12.8,0.00,46800.00,20.9,71
2010-11-15,18.9,11.6,0.20,46800.00,26.9,69
2010-11-16,18.5,11.2,0.00,46939.92,24.0,65
2010-11-17,18.3,9.4,0.00,47385.05,12.8,64
2010-11-18,18.3,11.8,0.50,39848.08,24.6,73
2010-11-19,21.7,9.6,0.00,47603.26,20.9,56
2010-11-20,25.6,11.3,0.00,47563.11,17.9,58
2010-11-21,28.9,14.6,0.00,47524.20,14.0,54
2010-11-22,31.8,20.8,0.00,47791.24,26.1,34
2010-11-23,32.3,22.2,0.00,47449.77,27.6,39
2010-11-24,26.0,17.5,2.70,18199.39,25.6,69
2010-11-25,23.1,16.6,0.00,39154.23,15.1,78
2010-11-26,27.5,15.2,0.00,47294.89,18.7,68
2010-11-27,18.5,13.2,1.00,28364.05,33.4,74
2010-11-28,17.2,12.5,0.00,33991.91,34.1,66
2010-11-29,17.9,12.9,0.00,45337.08,30.6,66
2010-11-30,21.3,12.8,0.90,31532.99,28.5,72
2010-12-01,21.3,15.1,5.00,45439.26,20.1,84
2010-12-02,23.0,14.3,1.60,48620.37,12.5,83
2010-12-03,30.1,15.5,0.00,49288.85,23.2,58
2010-12-04,33.6,23.0,0.00,48348.58,28.6,34
2010-12-05,29.2,21.2,1.30,29052.78,29.5,59
2010-12-06,30.3,20.0,4.20,43759.84,14.7,62
2010-12-07,26.8,21.8,26.10,35857.43,34.0,81
2010-12-08,21.4,15.7,20.60,49541.74,29.0,80
2010-12-09,20.7,14.6,0.60,49935.14,30.6,74
2010-12-10,16.5,13.2,0.00,20987.23,29.4,63
2010-12-11,18.4,14.0,3.10,48045.54,40.0,73
2010-12-12,17.3,13.5,0.10,44381.89,25.4,65
2010-12-13,22.1,12.5,0.00,45458.67,16.9,70
2010-12-14,29.2,15.6,0.10,50175.28,27.0,48
2010-12-15,24.8,14.5,0.00,49838.11,29.6,61
2010-12-16,18.7,13.6,0.00,49612.79,18.4,60
2010-12-17,19.3,13.9,1.70,45792.58,31.0,70
2010-12-18,17.7,12.9,0.90,49950.01,32.1,66
2010-12-19,15.6,12.6,12.20,49904.79,43.9,70
2010-12-20,16.9,12.8,0.20,44320.95,32.7,65
2010-12-21,18.9,12.4,0.20,49113.91,20.5,63
2010-12-22,22.7,10.9,0.00,50239.90,20.1,62
2010-12-23,23.3,12.5,0.00,50285.04,23.2,64
2010-12-24,28.5,14.5,0.00,50329.18,17.3,53
2010-12-25,26.7,17.0,0.00,32341.53,21.6,54
2010-12-26,20.5,13.7,0.00,50188.95,31.3,65
2010-12-27,20.2,12.9,0.00,50211.03,27.8,56
2010-12-28,26.2,12.3,0.00,50231.07,21.7,47
2010-12-29,28.3,14.9,0.00,50248.99,18.7,48
2010-12-30,35.2,15.2,0.00,50264.69,27.7,42
2010-12-31,34.2,21.1,0.00,50278.08,28.9,33
2011-01-01,27.4,16.1,0.00,50289.14,21.6,58
2011-01-02,24.0,13.6,0.00,50298.41,27.1,59
2011-01-03,24.7,12.6,0.00,50305.99,24.5,57
2011-01-04,27.0,13.1,0.00,50311.88,17.4,53
2011-01-05,24.9,13.6,0.00,50316.05,19.6,57
2011-01-06,32.5,15.3,0.00,43472.28,21.5,41
2011-01-07,31.3,23.5,0.00,46954.76,15.2,39
2011-01-08,24.8,17.6,0.20,30886.88,24.8,66
2011-01-09,28.6,16.2,0.00,50315.39,26.0,65
2011-01-10,29.2,19.8,0.00,50310.82,22.9,63
2011-01-11,25.1,18.7,0.10,24710.75,23.5,79
2011-01-12,25.1,18.4,0.00,45613.14,13.7,75
2011-01-13,22.7,17.9,8.20,7574.67,12.8,87
2011-01-14,24.5,16.8,0.10,46263.27,13.7,75
2011-01-15,29.2,14.7,0.00,50260.82,20.6,60
2011-01-16,25.6,16.0,0.00,50245.30,25.1,62
2011-01-17,21.9,14.6,0.00,47944.66,22.9,62
2011-01-18,24.2,14.6,0.00,50208.62,23.6,61
2011-01-19,26.7,12.9,0.00,50187.43,18.1,60
2011-01-20,33.8,17.7,0.00,50164.32,20.2,41
2011-01-21,27.5,17.1,0.00,50139.24,26.5,57
2011-01-22,29.9,15.9,0.00,50112.08,20.6,62
2011-01-23,29.7,15.1,0.00,50082.86,17.8,57
2011-01-24,25.3,17.3,0.00,46451.65,18.8,61
2011-01-25,32.7,16.9,0.10,44666.99,32.6,50
2011-01-26,27.5,15.8,0.00,49812.51,19.0,60
2011-01-27,29.2,17.2,0.20,49714.29,26.7,55
2011-01-28,30.2,15.5,0.00,49614.01,18.8,57
2011-01-29,34.5,18.8,0.00,49511.82,19.4,35
2011-01-30,37.8,26.8,0.00,49407.86,24.7,20
2011-01-31,38.2,29.6,0.00,49302.27,24.2,27
2011-02-01,31.1,19.7,0.00,49195.18,29.5,47
2011-02-02,32.8,18.9,0.00,49086.73,20.6,56
2011-02-03,30.9,21.5,1.50,39371.71,14.5,58
2011-02-04,29.5,21.4,0.80,47025.50,17.2,67
2011-02-05,20.9,15.2,0.00,23196.18,29.6,69
2011-02-06,21.4,13.3,0.00,48641.89,25.9,47
2011-02-07,25.3,13.6,0.00,48528.55,24.9,45
2011-02-08,26.6,13.9,0.00,48414.60,21.5,56
2011-02-09,30.1,16.3,0.00,47994.54,20.9,49
2011-02-10,33.0,22.6,0.00,45705.76,21.1,45
2011-02-11,27.8,16.7,6.00,37739.85,28.0,73
2011-02-12,20.8,14.3,0.00,24707.83,27.2,65
2011-02-13,24.0,12.8,0.00,46365.31,23.5,61
2011-02-14,27.4,14.8,0.00,43799.34,21.7,60
2011-02-15,29.3,17.3,0.60,46198.07,16.6,68
2011-02-16,29.5,19.9,0.00,46538.47,15.9,68
2011-02-17,27.1,18.8,0.00,40852.93,20.4,73
2011-02-18,22.5,19.1,32.00,0.00,31.3,89
2011-02-19,22.9,17.8,0.10,44980.40,22.7,78
2011-02-20,19.9,14.0,0.20,41982.57,24.9,69
2011-02-21,20.1,13.7,0.00,44314.72,23.6,63
2011-02-22,23.3,12.2,0.00,45154.73,22.7,66
2011-02-23,27.9,14.9,0.00,44928.86,18.6,64
2011-02-24,29.9,18.1,0.00,44135.22,14.9,57
2011-02-25,31.0,19.7,0.00,39832.20,16.6,56
2011-02-26,32.7,24.1,0.00,39657.68,19.4,47
2011-02-27,28.6,19.2,0.00,43468.25,19.9,66
2011-02-28,25.2,15.8,0.00,42576.11,25.7,72
2011-03-01,19.5,12.7,0.00,39291.02,26.0,58
2011-03-02,21.7,10.9,0.00,43372.67,23.4,53
2011-03-03,21.4,12.9,0.00,43200.00,21.1,63
2011-03-04,22.5,12.4,0.00,43200.00,24.9,64
2011-03-05,24.9,12.7,0.00,43200.00,24.2,53
2011-03-06,30.6,16.2,0.00,43200.00,20.2,39
2011-03-07,32.1,23.4,0.00,33390.25,30.1,49
