latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-27.45167,153.02014,15.0,36000,Australia/Brisbane,GMT+10

time,temperature_2m_max (°C),temperature_2m_min (°C),rain_sum (mm),sunshine_duration (s),wind_speed_10m_max (km/h),relative_humidity_2m_mean (%)
2005-01-01,28.5,17.4,0.00,46786.02,17.1,71
2005-01-02,30.3,18.8,0.00,46603.35,18.6,69
2005-01-03,32.4,20.6,0.00,49106.40,15.5,69
2005-01-04,32.8,21.6,0.00,44266.97,18.1,75
2005-01-05,32.5,24.5,1.60,28080.58,10.8,76
2005-01-06,26.9,23.7,23.40,8863.74,9.7,90
2005-01-07,30.8,22.8,1.10,28157.76,19.0,81
2005-01-08,27.2,20.8,0.00,47281.82,23.0,65
2005-01-09,25.1,19.8,0.00,45999.57,22.3,65
2005-01-10,24.0,18.5,0.10,47892.40,20.4,68
2005-01-11,25.5,18.0,0.00,48969.19,20.8,66
2005-01-12,26.2,17.7,0.00,48922.82,19.0,65
2005-01-13,26.1,17.8,0.00,46539.64,18.9,65
2005-01-14,28.7,19.1,0.00,48824.13,16.5,72
2005-01-15,28.9,20.8,1.20,42885.23,15.8,80
2005-01-16,32.2,22.1,0.20,48716.34,15.1,79
2005-01-17,30.1,23.2,0.80,38817.61,18.1,81
2005-01-18,26.5,21.8,0.50,25760.38,19.6,75
2005-01-19,26.9,20.7,0.00,42913.25,14.3,72
2005-01-20,30.3,20.1,0.00,48476.63,13.2,74
2005-01-21,33.7,22.0,0.00,47089.89,18.3,77
2005-01-22,31.9,23.4,0.90,48346.29,17.3,77
2005-01-23,29.7,24.1,1.60,47013.12,16.3,81
2005-01-24,27.5,22.6,2.00,27513.48,20.5,79
2005-01-25,23.2,22.0,8.10,9653.21,19.2,87
2005-01-26,26.3,20.5,13.40,26550.57,22.5,86
2005-01-27,23.7,20.7,14.70,5314.50,15.9,94
2005-01-28,29.5,21.7,0.30,44514.96,19.8,75
2005-01-29,30.6,21.2,0.40,47839.06,17.3,78
2005-01-30,31.7,22.7,0.00,46371.37,12.4,80
2005-01-31,28.5,23.3,0.60,36340.42,14.4,80
2005-02-01,28.2,22.8,0.00,30731.43,14.4,79
2005-02-02,29.3,21.9,3.50,29895.74,17.6,83
2005-02-03,30.6,19.7,0.50,46844.27,17.1,57
2005-02-04,30.3,19.8,0.00,46790.76,16.2,75
2005-02-05,33.8,22.2,0.10,45999.70,12.9,72
2005-02-06,32.7,21.9,0.00,45107.08,18.2,78
2005-02-07,29.6,23.8,2.70,40298.31,15.6,86
2005-02-08,32.0,23.9,1.60,43696.44,18.8,81
2005-02-09,33.1,24.8,0.70,23696.99,15.1,70
2005-02-10,26.6,22.0,18.20,2790.01,9.2,88
2005-02-11,26.7,19.6,0.20,44083.84,20.6,77
2005-02-12,26.4,20.3,0.00,42741.40,16.3,73
2005-02-13,27.6,19.3,0.00,43898.38,24.3,69
2005-02-14,26.2,20.2,0.80,43939.65,23.3,70
2005-02-15,27.3,18.8,0.00,44247.27,14.2,67
2005-02-16,31.2,17.9,0.00,43758.58,18.4,76
2005-02-17,28.3,20.4,0.10,43536.69,16.2,78
2005-02-18,28.2,22.1,0.00,43208.69,15.1,71
2005-02-19,29.2,21.5,0.00,43623.45,15.8,72
2005-02-20,28.4,21.0,0.00,43521.14,16.4,71
2005-02-21,29.4,21.0,0.00,43282.47,16.6,66
2005-02-22,30.5,21.6,0.00,43308.02,16.4,67
2005-02-23,29.0,22.4,0.00,43200.00,15.3,71
2005-02-24,28.0,22.0,0.00,35080.31,14.0,73
2005-02-25,29.5,21.9,0.00,43200.00,14.4,73
2005-02-26,29.6,22.3,1.00,43200.00,13.9,76
2005-02-27,29.2,21.1,0.50,43200.00,14.5,79
2005-02-28,28.2,21.3,0.60,42813.75,17.8,78
2005-03-01,26.9,20.6,0.30,43200.00,18.5,70
2005-03-02,28.6,18.5,0.00,43200.00,13.5,64
2005-03-03,26.6,19.5,0.00,40582.09,15.1,67
2005-03-04,29.0,17.9,0.00,43200.00,14.7,66
2005-03-05,32.1,19.3,0.00,43200.00,18.3,70
2005-03-06,29.0,21.0,0.10,43200.00,22.7,69
2005-03-07,26.5,20.8,0.00,39143.55,15.5,65
2005-03-08,26.8,18.8,0.10,43200.00,15.2,67
2005-03-09,28.1,19.0,0.00,43200.00,14.3,64
2005-03-10,30.3,18.2,0.00,43200.00,15.6,68
2005-03-11,28.2,20.2,0.30,43200.00,18.0,69
2005-03-12,26.3,20.3,0.80,43200.00,17.8,72
2005-03-13,27.1,19.2,0.10,43200.00,17.8,70
2005-03-14,26.9,19.7,1.70,43200.00,16.5,77
2005-03-15,28.9,19.9,0.10,43200.00,14.9,75
2005-03-16,27.3,19.4,0.90,43200.00,13.7,79
2005-03-17,27.5,21.0,0.00,30294.66,14.0,74
2005-03-18,25.4,19.6,5.10,19769.81,11.4,82
2005-03-19,26.6,18.9,0.00,43004.57,14.5,71
2005-03-20,26.9,18.1,0.00,42936.82,15.7,67
2005-03-21,27.4,18.5,0.00,42868.80,13.6,66
2005-03-22,27.4,17.7,0.50,42800.59,16.0,74
2005-03-23,30.9,18.0,0.00,42732.28,19.0,56
2005-03-24,27.0,18.8,0.00,41184.56,15.2,68
2005-03-25,24.9,19.2,0.90,42117.34,17.7,79
2005-03-26,23.8,17.7,1.60,40097.09,17.1,80
2005-03-27,26.6,15.0,0.00,42459.91,14.1,66
2005-03-28,29.1,16.2,0.00,42392.49,14.5,70
2005-03-29,24.8,18.2,0.00,42325.53,17.9,69
2005-03-30,24.3,17.3,0.10,34937.67,14.9,66
2005-03-31,23.9,16.9,0.40,38834.49,15.9,72
2005-04-01,25.9,16.1,0.00,42057.55,14.6,65
2005-04-02,25.2,15.8,0.00,41962.33,12.8,67
2005-04-03,26.2,15.4,0.00,36843.93,10.7,71
2005-04-04,28.7,16.1,0.00,41771.57,18.0,69
2005-04-05,25.6,19.6,1.00,40885.80,22.9,75
2005-04-06,25.6,19.9,0.80,40627.80,20.4,78
2005-04-07,26.5,19.5,1.20,39845.35,20.5,78
2005-04-08,26.2,20.4,3.00,38306.13,18.5,85
2005-04-09,25.8,20.3,2.70,39069.19,16.6,81
2005-04-10,26.0,19.8,1.70,40905.50,16.1,79
2005-04-11,26.6,19.1,0.00,40383.05,14.3,76
2005-04-12,24.9,18.3,0.80,40122.66,18.4,74
2005-04-13,24.0,17.9,3.00,39597.59,18.0,80
2005-04-14,24.6,17.6,2.60,39599.18,15.8,82
2005-04-15,25.6,17.6,0.20,39600.35,12.0,81
2005-04-16,25.4,17.7,0.40,37936.34,14.9,80
2005-04-17,25.9,17.6,0.00,39601.36,16.3,75
2005-04-18,26.2,17.6,0.20,39335.55,12.3,80
2005-04-19,27.9,18.6,0.00,37556.66,12.4,82
2005-04-20,26.5,18.8,0.50,38015.55,15.6,80
2005-04-21,24.6,18.6,0.00,38904.81,21.3,67
2005-04-22,23.9,18.7,3.80,38865.82,18.9,80
2005-04-23,24.6,17.6,1.30,38840.03,16.0,78
2005-04-24,24.5,16.6,0.00,38807.33,16.4,70
2005-04-25,24.2,16.0,0.00,38774.43,11.2,77
2005-04-26,24.2,16.9,0.40,38741.34,14.2,77
2005-04-27,21.2,17.4,2.30,18872.61,16.3,88
2005-04-28,23.0,17.4,1.60,37922.95,14.3,83
2005-04-29,24.8,14.5,0.00,38641.16,11.1,72
2005-04-30,26.3,15.6,0.00,38607.51,11.5,74
2005-05-01,27.4,15.4,0.00,38573.77,11.5,73
2005-05-02,23.0,17.5,0.60,38539.94,18.4,73
2005-05-03,22.5,16.3,0.10,33883.49,23.8,69
2005-05-04,22.7,15.4,0.30,38032.17,19.5,74
2005-05-05,22.4,16.7,0.80,35866.44,18.4,77
2005-05-06,23.7,15.6,0.00,38397.38,17.7,72
2005-05-07,23.5,17.2,0.40,35182.36,17.7,73
2005-05-08,21.6,17.8,0.00,18080.80,21.0,79
2005-05-09,22.4,17.3,1.20,34121.57,14.0,82
2005-05-10,23.1,16.6,0.00,31989.64,12.0,76
2005-05-11,19.2,15.4,7.80,0.00,11.7,86
2005-05-12,21.5,14.1,11.90,28061.28,14.0,84
2005-05-13,24.5,14.7,0.20,37429.53,13.0,71
2005-05-14,25.5,15.3,0.00,38010.39,17.6,55
2005-05-15,24.1,12.2,0.00,38100.94,11.9,62
2005-05-16,23.3,12.7,0.00,37774.36,7.8,71
2005-05-17,21.8,13.5,0.20,37796.25,13.0,65
2005-05-18,21.5,12.8,0.00,37818.13,15.5,68
2005-05-19,20.7,11.3,3.00,37557.74,7.8,74
2005-05-20,20.6,10.6,0.00,37296.26,11.4,70
2005-05-21,23.1,12.1,0.00,37316.89,11.9,64
2005-05-22,22.8,10.6,0.00,37336.99,10.0,69
2005-05-23,22.7,10.5,0.00,37333.93,10.1,70
2005-05-24,22.9,12.1,0.00,37047.39,8.7,75
2005-05-25,25.2,11.6,0.00,36191.01,8.3,74
2005-05-26,22.4,11.8,0.00,37045.18,12.2,64
2005-05-27,23.0,12.0,0.00,36759.70,13.4,58
2005-05-28,22.3,9.6,0.00,36760.46,15.9,43
2005-05-29,22.3,9.7,0.00,36762.12,14.6,57
2005-05-30,22.4,10.8,0.00,36477.68,11.3,67
2005-05-31,25.2,10.7,0.00,36193.42,9.5,61
2005-06-01,22.2,12.5,0.00,36196.85,12.3,65
2005-06-02,20.3,12.6,0.00,25774.74,12.7,75
2005-06-03,21.8,13.7,0.00,35919.36,10.9,77
2005-06-04,21.6,13.9,0.10,35795.03,8.8,77
2005-06-05,21.8,12.2,0.00,35789.02,8.3,79
2005-06-06,22.2,13.1,0.00,35784.43,12.9,74
2005-06-07,21.3,13.4,1.40,35781.21,14.2,79
2005-06-08,21.2,14.1,1.50,35121.73,14.8,83
2005-06-09,21.1,14.2,0.90,35778.70,14.3,85
2005-06-10,20.7,14.0,2.30,33656.50,10.4,87
2005-06-11,23.3,13.2,0.00,35781.14,10.0,81
2005-06-12,20.6,14.8,1.60,28182.13,7.5,90
2005-06-13,24.0,14.1,0.00,35788.14,11.5,86
2005-06-14,23.5,16.0,1.20,26111.86,14.3,85
2005-06-15,18.5,15.0,6.10,1498.01,14.6,81
2005-06-16,20.3,11.3,0.00,35806.39,14.6,45
2005-06-17,19.0,8.7,0.00,35814.88,12.6,56
2005-06-18,18.5,6.7,0.00,32409.12,9.4,64
2005-06-19,16.1,13.4,10.50,0.00,14.8,84
2005-06-20,18.5,15.1,5.40,0.00,13.0,92
2005-06-21,19.3,12.4,0.00,35854.30,21.6,63
2005-06-22,18.1,10.7,0.00,35700.70,18.1,57
2005-06-23,16.2,9.1,0.10,35880.48,27.4,59
2005-06-24,17.9,7.1,0.00,35895.59,17.2,60
2005-06-25,19.2,9.4,0.00,35911.95,18.4,74
2005-06-26,18.5,12.0,1.10,35929.48,15.3,84
2005-06-27,17.2,13.9,13.10,16309.52,16.9,95
2005-06-28,19.4,14.7,14.30,10438.08,16.6,94
2005-06-29,19.3,16.8,56.60,18414.63,17.0,95
2005-06-30,19.5,15.2,33.50,3255.85,9.8,96
2005-07-01,20.0,14.6,2.50,28800.00,7.5,95
2005-07-02,23.4,14.6,0.00,32400.00,16.5,77
2005-07-03,19.4,11.1,0.00,36000.00,16.2,62
2005-07-04,19.3,11.8,0.20,34726.84,16.9,76
2005-07-05,20.0,12.6,0.00,36000.00,11.7,78
2005-07-06,20.1,12.0,0.00,36000.00,9.0,72
2005-07-07,20.0,9.6,0.00,36000.00,8.7,79
2005-07-08,21.0,10.6,0.00,36000.00,10.4,79
2005-07-09,23.0,12.4,0.10,29162.47,17.9,75
2005-07-10,16.0,10.7,0.00,36000.00,31.7,58
2005-07-11,20.0,9.3,0.00,36000.00,17.2,62
2005-07-12,18.5,11.5,0.50,13597.43,12.3,77
2005-07-13,19.3,11.0,1.50,23079.84,9.4,88
2005-07-14,21.4,12.2,0.00,32400.00,13.0,72
2005-07-15,20.3,10.6,1.00,35040.20,20.2,65
2005-07-16,19.1,9.8,0.00,36000.00,20.1,59
2005-07-17,19.2,8.3,0.00,36000.00,14.1,59
2005-07-18,18.8,7.1,0.00,28702.23,13.1,74
2005-07-19,18.6,9.4,0.00,36000.00,15.9,71
2005-07-20,17.7,12.6,0.50,21250.90,24.0,78
2005-07-21,19.7,13.6,0.00,36000.00,22.2,71
2005-07-22,19.0,12.3,0.80,34481.45,20.4,78
2005-07-23,18.5,12.6,0.20,29614.08,13.2,83
2005-07-24,19.7,10.8,0.00,33950.48,8.0,74
2005-07-25,22.0,8.7,0.00,36160.95,8.2,71
2005-07-26,23.2,8.4,0.00,36144.41,10.5,62
2005-07-27,22.1,10.6,0.00,36127.25,10.8,70
2005-07-28,21.4,10.3,0.00,36109.53,9.7,76
2005-07-29,22.7,9.5,0.00,36091.20,11.2,76
2005-07-30,22.3,8.4,0.00,36351.11,9.5,75
2005-07-31,21.9,10.8,0.00,36052.84,9.5,80
2005-08-01,21.2,10.9,0.00,34971.77,10.9,77
2005-08-02,20.4,13.8,0.00,30319.03,14.5,78
2005-08-03,21.1,12.3,0.00,36267.19,11.9,74
2005-08-04,23.2,11.0,4.20,36244.42,15.9,73
2005-08-05,19.0,11.5,0.40,36772.88,15.8,62
2005-08-06,19.6,9.8,0.00,36341.37,11.2,62
2005-08-07,21.3,8.8,0.00,36997.23,9.1,70
2005-08-08,21.9,7.4,0.00,37245.07,9.4,60
2005-08-09,21.3,7.3,0.00,37217.47,12.1,67
2005-08-10,23.1,9.3,0.00,37462.88,13.5,56
2005-08-11,21.1,8.4,0.00,36341.80,12.3,49
2005-08-12,16.1,7.3,2.70,18763.91,11.6,54
2005-08-13,17.3,8.0,5.00,28840.10,23.4,70
2005-08-14,19.4,9.7,0.00,37887.77,14.3,72
2005-08-15,22.2,10.2,0.00,37173.22,14.3,70
2005-08-16,23.5,9.4,0.00,38420.16,18.5,72
2005-08-17,20.5,10.9,0.00,34707.11,15.0,69
2005-08-18,20.8,10.3,0.00,38650.27,10.0,70
2005-08-19,21.2,8.9,0.00,38535.54,11.3,74
2005-08-20,24.1,12.6,0.00,33662.09,14.0,69
2005-08-21,22.5,9.7,0.00,38883.13,13.1,60
2005-08-22,22.7,10.1,0.00,39191.44,15.4,49
2005-08-23,20.5,9.8,0.00,30645.00,12.1,62
2005-08-24,21.6,11.3,0.00,39277.64,12.6,62
2005-08-25,21.4,11.4,0.00,37779.02,15.3,71
2005-08-26,21.1,11.6,0.10,39368.40,15.3,74
2005-08-27,21.0,11.6,0.00,31188.50,19.0,66
2005-08-28,19.5,12.5,0.00,36645.04,20.1,67
2005-08-29,21.6,13.4,0.30,39775.41,15.0,71
2005-08-30,20.6,14.0,3.20,38039.99,16.0,83
2005-08-31,24.3,12.4,0.00,40137.02,15.3,73
2005-09-01,24.9,14.6,0.00,39660.88,14.9,79
2005-09-02,24.1,13.9,0.00,39974.32,14.5,77
2005-09-03,25.7,14.1,0.00,40025.21,16.1,75
2005-09-04,28.1,16.1,0.00,39687.95,14.0,71
2005-09-05,19.8,15.6,3.90,32872.66,13.9,83
2005-09-06,20.0,13.7,0.50,39917.91,18.2,71
2005-09-07,21.4,12.5,0.00,33486.82,12.0,69
2005-09-08,21.3,11.2,0.00,39422.25,11.6,72
2005-09-09,22.6,11.4,0.00,41438.16,12.8,70
2005-09-10,24.2,12.0,0.00,41422.23,16.6,69
2005-09-11,24.9,15.1,6.60,28800.00,17.1,72
2005-09-12,22.7,12.4,0.40,41740.88,20.4,55
2005-09-13,23.0,11.2,0.00,41767.55,11.2,46
2005-09-14,22.0,10.7,0.50,38841.72,16.7,55
2005-09-15,26.9,9.7,0.00,41820.73,15.3,61
2005-09-16,26.6,14.8,7.10,31267.84,24.0,74
2005-09-17,19.6,12.8,0.00,41873.86,34.9,46
2005-09-18,24.5,10.5,0.00,41900.48,17.7,46
2005-09-19,22.0,11.9,0.00,36334.05,16.1,70
2005-09-20,27.2,12.3,0.00,41953.97,15.6,63
2005-09-21,20.8,15.5,0.00,29781.19,16.8,69
2005-09-22,22.1,13.2,0.00,41677.20,13.3,69
2005-09-23,24.1,11.9,0.00,42035.31,16.1,70
2005-09-24,26.0,13.5,0.00,42062.84,16.3,69
2005-09-25,27.2,14.2,0.00,40545.45,18.1,69
2005-09-26,27.0,15.4,0.00,41532.54,16.6,68
2005-09-27,26.2,16.7,1.10,42147.06,16.1,68
2005-09-28,24.7,15.1,0.30,42224.45,16.3,78
2005-09-29,27.1,17.8,0.00,38730.97,14.0,75
2005-09-30,26.0,17.6,0.20,42118.91,15.8,80
2005-10-01,30.3,16.8,0.00,42957.86,19.9,73
2005-10-02,29.4,14.4,0.00,43213.44,16.5,73
2005-10-03,30.0,17.0,0.00,43210.45,15.9,75
2005-10-04,31.2,16.5,0.00,38752.87,17.6,77
2005-10-05,28.1,18.2,0.00,42383.08,16.2,74
2005-10-06,37.5,17.8,0.00,42425.35,14.0,56
2005-10-07,34.4,19.7,0.00,44240.51,22.4,58
2005-10-08,35.6,19.5,0.00,42681.82,20.7,58
2005-10-09,29.8,20.0,0.00,42506.71,20.9,30
2005-10-10,27.1,14.8,0.00,44854.36,18.2,43
2005-10-11,29.4,16.0,0.00,44765.06,18.9,70
2005-10-12,31.2,20.4,1.40,40658.23,18.5,78
2005-10-13,25.4,19.6,1.20,25276.46,16.3,77
2005-10-14,24.5,20.4,21.40,12016.07,13.3,92
2005-10-15,25.6,17.6,1.20,36000.00,18.7,77
2005-10-16,18.6,16.6,24.20,3600.00,14.8,90
2005-10-17,21.2,16.0,6.50,9986.67,11.2,85
2005-10-18,21.1,16.1,2.00,6800.58,12.6,74
2005-10-19,23.8,14.6,0.80,24768.19,14.1,72
2005-10-20,21.7,17.5,4.80,6569.22,10.8,86
2005-10-21,20.4,17.7,21.90,6914.89,5.5,93
2005-10-22,29.4,15.4,0.10,40748.34,11.5,78
2005-10-23,27.9,20.1,1.50,45140.05,14.4,85
2005-10-24,29.1,20.3,3.40,34127.21,18.8,86
2005-10-25,26.9,18.7,20.50,36731.58,20.0,85
2005-10-26,27.1,19.8,15.00,39504.82,18.2,86
2005-10-27,30.3,20.5,0.70,45107.64,16.1,79
2005-10-28,28.2,19.5,4.90,46531.17,17.2,79
2005-10-29,26.4,20.1,0.00,46596.98,15.1,76
2005-10-30,27.4,19.8,0.00,46274.78,15.9,76
2005-10-31,26.5,19.6,0.00,45991.57,16.5,75
2005-11-01,25.8,19.7,0.10,46739.40,13.4,73
2005-11-02,24.5,19.9,1.40,46784.48,15.7,75
2005-11-03,24.7,18.6,0.80,46800.00,13.8,75
2005-11-04,25.2,18.7,3.30,43200.00,14.8,87
2005-11-05,26.0,19.8,1.20,42938.55,17.8,86
2005-11-06,25.2,20.8,16.30,25985.62,14.5,86
2005-11-07,26.5,19.1,0.00,46530.38,14.9,77
2005-11-08,27.4,19.3,0.50,32289.90,12.6,82
2005-11-09,26.5,21.0,1.50,38467.08,17.4,85
2005-11-10,27.9,20.7,0.00,31405.74,16.9,82
2005-11-11,32.1,20.5,0.50,44423.45,21.9,72
2005-11-12,24.7,20.1,1.70,43928.19,16.8,76
2005-11-13,28.1,19.6,3.00,46800.00,17.7,82
2005-11-14,24.7,19.5,1.00,41674.52,15.5,84
2005-11-15,28.5,19.5,3.20,46800.00,17.6,78
2005-11-16,27.1,17.0,0.80,36000.00,19.6,60
2005-11-17,24.9,16.0,0.00,44279.80,19.9,59
2005-11-18,23.9,16.0,0.00,39386.91,14.8,68
2005-11-19,28.2,15.8,0.00,46800.00,18.6,72
2005-11-20,31.4,18.5,0.30,46800.00,14.5,74
2005-11-21,27.9,19.9,0.50,46800.00,14.4,81
2005-11-22,27.1,20.1,0.40,35358.00,14.9,79
2005-11-23,27.5,20.6,10.50,37919.16,12.2,83
2005-11-24,25.5,19.6,16.30,34225.89,16.1,88
2005-11-25,25.1,19.4,15.60,32306.24,12.6,87
2005-11-26,28.0,18.9,0.20,45713.50,14.7,79
2005-11-27,28.4,20.5,6.30,39231.57,19.8,81
2005-11-28,25.8,17.2,0.70,46800.00,19.3,67
2005-11-29,24.7,16.6,11.40,45693.30,13.2,80
2005-11-30,27.8,19.5,0.00,46800.00,19.4,77
2005-12-01,27.2,20.9,17.30,31257.23,21.6,89
2005-12-02,23.4,21.2,25.70,0.00,16.0,94
2005-12-03,31.0,20.8,0.70,42763.85,17.2,64
2005-12-04,31.5,16.3,0.00,47117.33,12.4,64
2005-12-05,32.6,20.4,0.00,46520.72,16.4,79
2005-12-06,33.8,21.8,0.00,47359.09,16.1,78
2005-12-07,32.9,22.8,0.10,46800.00,19.7,75
2005-12-08,32.8,23.3,6.90,46800.00,15.5,77
2005-12-09,35.3,23.2,1.30,47297.76,17.8,74
2005-12-10,34.0,21.2,0.00,47847.75,12.4,69
2005-12-11,28.4,21.9,0.50,47828.55,15.8,75
2005-12-12,26.5,21.0,0.80,47088.25,16.6,75
2005-12-13,31.9,21.7,0.00,36333.82,10.3,77
2005-12-14,37.2,23.0,0.00,47773.41,21.3,70
2005-12-15,28.1,22.7,1.10,47184.60,17.9,76
2005-12-16,27.0,22.6,9.30,15247.40,16.1,84
2005-12-17,34.3,21.9,8.90,47155.68,13.7,80
2005-12-18,31.8,21.2,0.00,48988.07,19.6,49
2005-12-19,31.6,17.2,0.00,49019.27,14.0,43
2005-12-20,29.6,18.8,0.00,49049.89,17.6,65
2005-12-21,31.4,20.8,0.00,49079.85,18.1,70
2005-12-22,32.7,20.9,0.00,49109.07,20.1,66
2005-12-23,33.1,21.1,0.00,49061.04,16.8,69
2005-12-24,35.6,21.5,0.00,49164.97,18.4,67
2005-12-25,34.7,22.6,0.10,48175.05,15.8,75
2005-12-26,30.4,24.1,0.40,44567.67,17.2,78
2005-12-27,30.3,23.7,0.00,36843.90,18.6,78
2005-12-28,34.1,23.6,0.00,49264.30,17.3,71
2005-12-29,36.1,23.9,0.10,48407.73,15.9,71
2005-12-30,33.5,23.7,0.00,49306.46,17.5,73
2005-12-31,29.8,23.0,0.00,49325.39,15.7,68
2006-01-01,30.9,23.0,0.00,45894.01,16.6,62
2006-01-02,35.5,22.1,0.10,48596.49,18.2,69
2006-01-03,36.5,22.6,0.00,48261.10,18.9,71
2006-01-04,29.9,23.5,2.20,46729.76,14.8,76
2006-01-05,31.4,23.6,0.30,45569.64,17.2,76
2006-01-06,35.0,24.7,1.90,47544.25,14.5,76
2006-01-07,29.3,23.3,14.10,31829.77,20.6,82
2006-01-08,27.4,21.7,12.30,24048.25,19.5,84
2006-01-09,28.2,21.7,5.20,43681.16,12.9,81
2006-01-10,27.7,23.0,1.50,35407.29,15.1,88
2006-01-11,29.4,23.4,1.40,42964.94,16.8,84
2006-01-12,28.7,24.0,1.60,42805.37,15.1,82
2006-01-13,29.2,23.4,0.00,47543.80,15.3,77
2006-01-14,29.2,23.2,0.00,43611.58,14.0,73
2006-01-15,29.0,22.9,0.00,46005.42,16.3,74
2006-01-16,28.2,23.2,2.40,48726.32,16.6,78
2006-01-17,29.6,21.7,0.70,46207.95,13.8,76
2006-01-18,31.4,22.7,0.40,46402.59,15.4,74
2006-01-19,26.4,21.1,14.00,21494.74,16.9,87
2006-01-20,25.9,20.3,17.60,22271.16,18.5,90
2006-01-21,27.8,21.6,4.20,45557.00,16.8,84
2006-01-22,28.3,22.2,2.00,48156.47,19.1,79
2006-01-23,28.5,22.3,0.60,47744.85,11.8,83
2006-01-24,32.2,23.1,0.00,46641.74,17.2,78
2006-01-25,28.5,23.3,0.70,47193.64,16.9,79
2006-01-26,28.3,22.7,0.00,46255.01,17.4,72
2006-01-27,27.5,22.3,2.10,47188.24,18.3,74
2006-01-28,27.6,21.0,0.00,43984.92,19.0,68
2006-01-29,27.9,21.7,0.30,46334.06,16.5,72
2006-01-30,27.9,20.3,0.30,47712.86,14.5,73
2006-01-31,29.8,20.7,0.20,45573.88,18.7,73
2006-02-01,31.1,21.7,0.00,47143.61,17.6,73
2006-02-02,31.6,21.8,0.00,46858.07,16.6,74
2006-02-03,31.3,22.5,0.00,46481.60,16.1,74
2006-02-04,33.4,23.1,0.00,45160.42,18.4,75
2006-02-05,28.2,24.2,1.30,21684.06,16.4,81
2006-02-06,28.4,23.4,2.30,44836.18,13.6,78
2006-02-07,27.4,22.2,1.80,25165.38,21.9,75
2006-02-08,27.5,22.1,0.00,38858.32,20.9,67
2006-02-09,29.9,19.8,0.00,45069.50,15.3,73
2006-02-10,32.4,20.9,0.60,41519.49,16.3,77
2006-02-11,29.7,23.4,3.90,35562.77,12.7,80
2006-02-12,27.7,23.5,4.80,34384.71,16.3,85
2006-02-13,31.9,23.0,0.10,43355.81,14.0,75
2006-02-14,29.4,23.6,2.40,41543.91,15.0,81
2006-02-15,27.0,23.3,5.90,33289.60,12.2,86
2006-02-16,26.6,22.3,15.10,38390.96,16.9,84
2006-02-17,29.1,22.9,1.40,43200.00,15.8,76
2006-02-18,30.6,23.0,1.60,43464.34,15.6,75
2006-02-19,28.9,21.3,1.00,43609.87,15.8,79
2006-02-20,29.2,21.6,1.10,43200.00,15.8,80
2006-02-21,28.0,22.0,5.50,40358.34,17.2,84
2006-02-22,27.5,21.4,1.30,43200.00,21.8,79
2006-02-23,27.0,21.5,5.10,43200.00,20.5,80
2006-02-24,26.3,20.9,0.80,43200.00,17.7,81
2006-02-25,27.3,20.2,0.20,43200.00,15.3,78
2006-02-26,28.5,20.3,1.10,42126.07,14.3,79
2006-02-27,27.1,21.4,2.90,43200.00,18.3,86
2006-02-28,25.7,20.8,4.90,27078.20,16.1,87
2006-03-01,26.5,20.5,1.70,35219.64,21.9,79
2006-03-02,24.5,20.9,12.40,1618.21,28.1,82
2006-03-03,22.9,18.9,54.00,22278.37,26.9,85
2006-03-04,22.8,18.4,49.10,18418.25,29.2,87
2006-03-05,23.4,18.8,17.90,13475.50,28.4,85
2006-03-06,29.9,18.5,0.50,36000.00,15.5,74
2006-03-07,31.2,21.7,3.50,41119.26,13.0,82
2006-03-08,29.6,21.9,1.10,43200.00,17.2,82
2006-03-09,26.7,21.8,0.40,41707.11,13.5,81
2006-03-10,27.4,20.8,0.00,43200.00,13.2,77
2006-03-11,26.5,20.4,0.50,43200.00,16.2,76
2006-03-12,25.9,20.2,2.70,43200.00,16.5,82
2006-03-13,27.1,20.0,0.00,43200.00,14.6,75
2006-03-14,27.1,19.7,0.00,43200.00,13.7,70
2006-03-15,25.0,20.4,0.00,36254.71,12.6,70
2006-03-16,26.5,19.7,0.00,41823.27,14.0,74
2006-03-17,29.3,19.5,0.00,43151.37,15.5,77
2006-03-18,26.6,20.1,0.00,42692.35,14.1,74
2006-03-19,27.9,20.4,0.00,43015.70,16.0,71
2006-03-20,27.3,21.2,0.00,42337.85,20.9,77
2006-03-21,25.0,21.0,1.10,21629.58,22.7,79
2006-03-22,24.1,20.5,0.40,9814.82,21.3,74
2006-03-23,24.3,19.6,5.10,26829.83,22.0,81
2006-03-24,24.3,19.2,1.20,42677.23,23.2,80
2006-03-25,26.4,18.5,0.00,42610.39,19.2,67
2006-03-26,25.7,16.8,0.00,42544.06,14.4,73
2006-03-27,25.7,17.4,0.00,42478.33,13.5,80
2006-03-28,25.4,18.7,0.60,42413.21,12.1,78
2006-03-29,25.9,18.7,0.00,35479.02,12.0,71
2006-03-30,25.8,17.8,0.10,42278.64,11.3,80
2006-03-31,24.3,19.5,5.60,2514.21,10.7,89
2006-04-01,30.2,17.5,0.00,42084.88,17.7,61
2006-04-02,28.2,15.7,0.00,41987.90,11.7,57
2006-04-03,27.1,18.6,0.50,34280.60,13.9,83
2006-04-04,32.7,22.3,1.60,37030.86,11.2,81
2006-04-05,30.0,22.6,13.60,25697.44,12.9,88
2006-04-06,25.9,19.8,2.60,4242.00,15.2,71
