latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-12.407732,130.8574,27.0,34200,Australia/Darwin,GMT+9:30

time,temperature_2m_max (°C),temperature_2m_min (°C),rain_sum (mm),sunshine_duration (s),wind_speed_10m_max (km/h),relative_humidity_2m_mean (%)
2009-01-19,30.2,25.5,12.60,45429.40,15.3,85
2009-01-20,30.1,25.3,9.50,32893.60,16.0,85
2009-01-21,31.3,24.7,18.70,39842.86,14.6,83
2009-01-22,30.6,24.8,15.30,28800.00,11.2,87
2009-01-23,31.1,24.5,8.00,31824.62,9.7,85
2009-01-24,30.8,25.3,7.30,44890.20,13.3,82
2009-01-25,30.5,25.1,14.10,29246.81,16.8,87
2009-01-26,29.7,24.5,9.60,35918.77,17.1,85
2009-01-27,30.5,25.0,6.40,41718.59,16.4,83
2009-01-28,29.2,24.8,19.40,23853.41,19.2,87
2009-01-29,28.7,24.9,23.20,26794.30,25.3,89
2009-01-30,29.1,25.1,12.90,18217.24,33.2,82
2009-01-31,29.2,24.8,14.20,20500.10,29.2,84
2009-02-01,29.8,26.0,2.30,43430.70,24.1,79
2009-02-02,29.1,26.4,0.80,45031.37,28.6,79
2009-02-03,30.3,26.2,2.00,44841.57,24.8,78
2009-02-04,30.4,27.0,0.00,42373.09,27.3,74
2009-02-05,29.1,26.2,4.10,41308.74,27.7,83
2009-02-06,28.7,25.4,6.10,40855.93,26.6,83
2009-02-07,27.3,24.4,22.80,23856.05,23.0,90
2009-02-08,27.4,25.0,18.60,7936.42,26.0,91
2009-02-09,26.1,24.7,82.80,0.00,17.7,94
2009-02-10,28.6,24.6,13.60,21787.01,16.8,88
2009-02-11,29.1,24.9,16.80,10232.33,17.3,87
2009-02-12,29.5,24.2,10.10,24217.84,12.5,86
2009-02-13,29.9,24.4,22.40,26738.41,13.4,88
2009-02-14,29.1,24.2,28.20,33056.09,13.7,89
2009-02-15,30.2,24.1,23.40,33629.00,11.2,88
2009-02-16,29.4,24.2,33.70,24261.09,17.7,89
2009-02-17,28.8,24.0,29.00,17614.55,17.8,90
2009-02-18,29.1,24.5,5.10,37633.42,15.9,81
2009-02-19,31.0,25.4,1.10,43166.05,11.5,81
2009-02-20,31.6,24.4,3.20,44361.64,12.1,80
2009-02-21,31.8,26.1,7.80,39995.61,12.6,82
2009-02-22,31.1,26.5,8.40,30186.24,14.4,85
2009-02-23,30.5,24.7,22.50,33130.81,14.1,87
2009-02-24,29.8,24.4,32.30,24047.25,9.8,89
2009-02-25,29.2,24.5,7.20,27987.16,12.8,88
2009-02-26,29.9,24.4,13.10,26069.35,14.4,87
2009-02-27,29.3,24.3,18.30,33367.84,12.3,89
2009-02-28,28.2,24.6,23.90,8871.38,8.0,92
2009-03-01,31.0,23.6,7.00,41903.56,11.2,84
2009-03-02,32.6,25.1,4.30,43415.29,6.1,81
2009-03-03,31.5,24.6,10.00,41701.15,11.2,84
2009-03-04,30.7,24.3,8.50,39896.66,11.2,84
2009-03-05,31.2,25.1,1.70,42208.79,8.9,82
2009-03-06,33.6,25.8,0.00,42738.57,9.8,75
2009-03-07,32.1,26.2,5.20,41301.19,16.4,80
2009-03-08,32.5,25.4,0.40,43465.40,16.8,75
2009-03-09,32.6,25.9,0.70,43239.86,13.3,75
2009-03-10,32.2,26.0,1.20,43250.30,17.3,74
2009-03-11,32.9,26.2,2.90,42790.26,13.4,76
2009-03-12,31.8,25.9,6.00,42330.80,12.3,82
2009-03-13,31.3,24.3,39.50,37065.03,12.4,86
2009-03-14,27.9,24.4,12.00,18199.88,12.6,85
2009-03-15,29.8,24.3,12.60,14328.44,14.4,90
2009-03-16,30.2,24.4,12.30,37549.51,11.2,86
2009-03-17,32.6,25.0,0.60,40396.40,8.4,80
2009-03-18,33.6,25.4,0.00,42649.12,11.3,71
2009-03-19,33.1,23.0,0.00,42665.31,14.0,63
2009-03-20,32.9,23.8,0.00,42447.14,14.0,67
2009-03-21,33.1,24.6,0.00,42229.32,16.7,70
2009-03-22,32.5,25.3,0.90,42011.75,17.1,73
2009-03-23,32.6,26.2,0.90,41794.34,14.3,75
2009-03-24,33.6,25.8,0.00,41409.88,9.0,74
2009-03-25,32.3,24.6,0.60,41585.46,12.2,75
2009-03-26,32.7,25.1,0.20,40982.82,13.6,70
2009-03-27,30.5,24.1,4.10,29436.67,16.2,76
2009-03-28,32.0,25.1,1.60,40084.17,20.9,72
2009-03-29,29.9,24.7,0.70,41359.50,20.0,73
2009-03-30,30.8,25.7,0.00,39132.81,21.6,71
2009-03-31,32.4,25.8,0.00,38172.47,17.0,69
2009-04-01,33.0,23.3,0.00,41728.69,13.8,70
2009-04-02,32.6,22.7,0.00,41725.20,10.2,69
2009-04-03,33.2,23.5,0.00,41721.86,9.0,67
2009-04-04,33.2,24.3,0.00,41718.62,12.0,67
2009-04-05,33.3,24.4,0.30,41715.45,14.8,69
2009-04-06,33.0,25.2,0.00,41712.33,7.9,71
2009-04-07,32.9,24.8,0.40,41709.21,9.5,72
2009-04-08,32.9,24.7,2.70,41632.93,7.6,75
2009-04-09,32.2,25.4,6.70,41637.50,7.2,78
2009-04-10,31.2,25.5,5.00,40928.66,13.6,78
2009-04-11,32.8,24.8,1.20,41409.03,14.2,77
2009-04-12,33.6,25.9,0.70,40698.88,9.8,74
2009-04-13,32.8,25.7,0.50,40941.80,9.8,73
2009-04-14,34.2,25.8,0.90,41663.17,11.0,70
2009-04-15,33.6,26.1,0.80,41429.83,10.2,74
2009-04-16,31.6,25.7,1.80,40956.73,10.2,81
2009-04-17,31.8,25.6,2.80,37152.87,8.2,82
2009-04-18,34.5,26.0,0.00,38527.68,11.7,73
2009-04-19,32.1,25.9,0.70,36209.03,16.1,77
2009-04-20,31.2,25.4,2.70,40075.15,9.6,77
2009-04-21,33.2,25.2,0.00,40745.64,16.6,69
2009-04-22,33.7,24.7,0.00,39600.00,11.8,66
2009-04-23,33.3,24.1,0.00,40758.77,11.4,66
2009-04-24,32.9,23.8,0.00,41007.60,14.2,70
2009-04-25,32.7,24.9,0.00,40306.21,14.0,72
2009-04-26,33.8,24.6,0.00,41265.26,11.8,66
2009-04-27,33.8,24.6,0.00,40058.32,10.8,61
2009-04-28,33.7,24.3,0.00,41281.76,18.9,48
2009-04-29,33.0,22.5,0.00,41290.34,15.8,43
2009-04-30,33.5,23.3,0.00,40810.84,15.0,46
2009-05-01,32.9,23.0,0.00,41063.55,14.7,55
2009-05-02,33.7,26.3,0.40,38653.98,20.7,56
2009-05-03,33.2,25.5,0.00,32982.85,19.5,59
2009-05-04,33.2,25.4,0.30,35694.68,21.7,52
2009-05-05,33.0,25.9,0.20,31128.33,24.1,63
2009-05-06,31.1,25.1,0.70,24372.50,16.8,65
2009-05-07,32.3,24.2,0.30,32897.48,24.1,52
2009-05-08,31.0,23.5,0.70,31573.12,12.8,51
2009-05-09,31.8,25.2,0.20,39102.64,20.4,61
2009-05-10,31.6,24.0,0.00,40215.52,16.0,62
2009-05-11,33.4,24.5,0.00,40207.97,20.1,56
2009-05-12,32.0,23.3,0.00,40450.21,24.8,44
2009-05-13,31.4,21.1,0.00,40445.22,18.9,38
2009-05-14,32.0,21.4,0.00,40441.33,18.1,43
2009-05-15,33.0,22.3,0.00,39938.91,18.3,54
2009-05-16,33.3,24.2,0.00,40186.52,16.3,45
2009-05-17,32.3,23.9,0.00,40185.31,16.8,61
2009-05-18,31.8,24.3,0.40,39683.30,8.0,69
2009-05-19,31.5,24.4,2.70,39432.00,9.0,77
2009-05-20,31.9,23.1,0.00,39432.46,12.8,70
2009-05-21,31.6,22.2,0.00,39685.72,11.3,61
2009-05-22,31.6,20.4,0.00,39940.50,13.0,54
2009-05-23,29.8,18.6,0.00,39944.15,11.1,60
2009-05-24,30.2,19.9,0.00,39695.60,10.7,67
2009-05-25,30.5,20.6,0.00,39249.92,10.0,70
2009-05-26,30.8,21.7,0.00,39705.86,16.3,62
2009-05-27,31.0,21.9,0.00,39712.01,12.1,63
2009-05-28,31.3,21.7,0.00,39464.61,10.1,66
2009-05-29,32.0,23.4,0.00,38421.92,13.0,66
2009-05-30,32.7,24.6,0.00,39234.44,11.3,64
2009-05-31,32.4,23.3,0.00,39233.47,10.4,66
2009-06-01,32.3,22.7,0.00,39241.65,13.8,66
2009-06-02,33.0,22.5,0.00,37215.39,16.6,62
2009-06-03,32.3,21.7,0.00,39518.93,15.6,55
2009-06-04,32.6,21.6,0.00,38737.55,16.5,50
2009-06-05,31.9,20.9,0.00,39288.86,12.6,51
2009-06-06,31.1,19.1,0.00,39303.05,10.5,66
2009-06-07,31.6,20.8,0.00,39318.02,8.7,71
2009-06-08,31.9,22.8,0.00,39260.15,11.2,65
2009-06-09,31.6,22.2,0.00,39267.10,16.2,58
2009-06-10,30.3,20.7,0.00,39366.71,20.6,33
2009-06-11,28.3,17.8,0.00,39383.95,18.9,32
2009-06-12,28.9,16.8,0.00,39401.52,15.1,47
2009-06-13,29.8,17.7,0.00,39419.38,9.2,58
2009-06-14,30.9,18.6,0.00,39437.41,12.6,60
2009-06-15,31.2,19.0,0.00,39320.20,10.2,62
2009-06-16,30.9,21.2,0.00,39330.46,17.4,54
2009-06-17,30.7,20.2,0.00,39340.99,20.2,37
2009-06-18,29.0,19.2,0.00,39351.72,21.1,33
2009-06-19,27.8,16.8,0.00,39362.61,17.3,36
2009-06-20,29.0,15.3,0.00,39373.66,14.3,44
2009-06-21,30.0,16.4,0.00,39385.39,10.2,53
2009-06-22,30.3,20.8,0.00,32612.27,8.3,65
2009-06-23,30.0,23.9,0.00,29697.36,15.3,68
2009-06-24,31.4,22.9,0.00,39424.96,13.6,60
2009-06-25,31.0,20.3,0.00,39439.39,9.7,70
2009-06-26,31.3,20.7,0.00,39454.33,17.9,74
2009-06-27,31.5,21.1,0.40,39469.72,17.0,75
2009-06-28,31.7,24.1,0.40,39485.48,14.8,74
2009-06-29,31.2,20.9,0.00,39501.55,9.9,75
2009-06-30,31.5,22.7,0.00,39517.88,12.5,74
2009-07-01,31.9,22.1,0.00,39534.38,11.5,72
2009-07-02,32.0,21.8,0.00,39550.99,9.6,70
2009-07-03,32.3,20.1,0.00,39567.65,11.5,66
2009-07-04,30.3,20.5,0.00,39584.29,20.4,44
2009-07-05,29.3,18.4,0.00,39600.00,14.8,38
2009-07-06,29.9,17.0,0.00,39600.00,13.2,48
2009-07-07,29.8,18.2,0.00,39600.00,18.2,42
2009-07-08,29.5,18.4,0.00,39600.00,18.6,38
2009-07-09,29.2,17.8,0.00,39600.00,15.3,34
2009-07-10,29.5,17.8,0.00,39600.00,15.2,37
2009-07-11,29.3,16.3,0.00,39600.00,11.3,61
2009-07-12,30.0,18.0,0.00,39600.00,12.4,68
2009-07-13,29.2,19.4,0.00,39434.05,10.5,74
2009-07-14,31.0,19.9,0.00,39600.00,12.9,61
2009-07-15,30.4,19.4,0.00,39600.00,16.1,55
2009-07-16,29.1,18.6,0.00,39600.00,20.5,32
2009-07-17,27.7,16.9,0.00,39600.00,20.9,34
2009-07-18,29.3,16.8,0.00,39600.00,14.1,61
2009-07-19,30.5,20.6,0.00,39600.00,18.3,49
2009-07-20,30.5,21.5,0.00,39600.00,12.1,68
2009-07-21,31.6,20.2,0.00,39600.00,11.9,68
2009-07-22,30.9,20.7,0.00,39600.00,10.9,71
2009-07-23,32.1,20.5,0.00,39600.00,11.6,67
2009-07-24,32.0,20.1,0.00,39600.00,17.3,64
2009-07-25,31.9,20.0,0.00,39600.00,11.0,63
2009-07-26,31.7,19.5,0.00,39600.00,8.0,64
2009-07-27,32.1,18.9,0.00,39600.00,13.7,59
2009-07-28,31.2,20.0,0.00,39600.00,19.6,44
2009-07-29,29.7,19.2,0.00,39600.00,21.7,29
2009-07-30,30.0,19.5,0.00,39600.00,18.6,37
2009-07-31,29.9,19.3,0.00,39600.00,22.1,38
2009-08-01,30.3,18.6,0.00,39600.00,20.1,34
2009-08-02,30.5,19.6,0.00,39600.00,17.2,43
2009-08-03,31.1,19.3,0.00,39600.00,16.4,46
2009-08-04,31.3,20.0,0.00,39600.00,14.1,45
2009-08-05,31.4,18.1,0.00,39600.00,11.2,52
2009-08-06,30.9,18.1,0.00,39669.01,13.0,50
2009-08-07,31.8,16.8,0.00,39656.28,10.8,59
2009-08-08,31.4,17.1,0.00,39643.16,9.4,61
2009-08-09,31.2,17.6,0.00,39629.68,11.6,63
2009-08-10,31.7,19.7,0.00,39615.87,9.9,60
2009-08-11,31.1,18.2,0.00,39601.68,10.5,65
2009-08-12,30.1,18.6,0.00,39831.35,10.3,67
2009-08-13,30.7,19.3,0.00,39600.00,13.1,65
2009-08-14,31.4,19.5,0.00,39800.78,13.7,65
2009-08-15,31.6,20.8,0.00,39600.00,12.5,65
2009-08-16,31.4,19.5,0.00,39769.17,17.0,65
2009-08-17,31.8,21.3,0.00,39995.46,16.6,63
2009-08-18,31.8,20.5,0.00,39978.75,20.5,59
2009-08-19,30.3,19.4,0.00,39961.88,16.0,61
2009-08-20,30.1,20.0,0.00,40186.16,19.4,64
2009-08-21,32.2,20.8,0.00,40168.23,10.8,62
2009-08-22,31.8,20.5,0.00,40149.86,14.8,63
2009-08-23,31.8,20.8,0.00,40371.66,13.7,65
2009-08-24,31.2,20.7,0.00,39631.48,12.0,67
2009-08-25,31.1,22.3,0.60,39612.63,16.0,70
2009-08-26,32.5,21.8,0.00,40312.55,16.7,71
2009-08-27,32.4,21.9,0.00,40531.70,18.2,68
2009-08-28,32.2,22.9,0.30,40271.84,14.7,72
2009-08-29,32.3,23.8,0.30,40424.16,17.7,70
2009-08-30,32.6,23.7,0.30,40707.72,15.5,67
2009-08-31,32.9,23.1,0.00,40209.52,15.5,71
2009-09-01,33.8,23.8,0.00,40188.53,17.7,65
2009-09-02,33.0,22.4,0.00,41119.30,16.6,64
2009-09-03,32.8,21.6,0.00,41335.12,19.5,63
2009-09-04,33.4,22.7,0.00,41550.61,14.8,61
2009-09-05,32.3,23.6,1.20,41528.42,14.7,69
2009-09-06,33.2,23.3,1.30,41743.54,13.2,67
2009-09-07,33.5,23.8,1.50,41958.46,15.3,68
2009-09-08,32.6,24.2,0.80,41936.44,15.8,72
2009-09-09,32.7,25.4,0.60,41204.42,12.1,73
2009-09-10,32.3,24.9,0.20,42111.60,9.2,66
2009-09-11,34.3,24.9,0.00,42106.40,13.5,60
2009-09-12,34.5,23.8,0.00,42193.34,12.3,57
2009-09-13,34.1,23.9,0.00,42234.88,13.8,64
2009-09-14,32.9,24.8,0.10,42276.79,11.2,68
2009-09-15,34.2,24.8,0.00,42318.99,15.0,63
2009-09-16,33.6,23.8,0.00,42361.40,14.5,62
2009-09-17,33.8,23.8,0.00,42403.96,12.0,59
2009-09-18,32.9,23.6,0.00,42446.59,15.8,55
2009-09-19,34.1,22.3,0.20,42489.23,14.3,61
2009-09-20,32.3,23.7,1.70,42531.80,17.3,69
2009-09-21,32.0,24.3,1.80,42574.23,17.9,72
2009-09-22,31.9,25.4,0.20,42097.60,19.5,73
2009-09-23,33.9,26.1,2.60,42658.39,16.3,70
2009-09-24,33.3,25.1,0.40,39600.00,20.8,67
2009-09-25,34.9,24.1,0.00,42741.14,14.1,59
2009-09-26,34.6,25.3,0.50,42781.81,19.4,64
2009-09-27,34.9,25.1,0.70,42821.91,14.8,59
2009-09-28,35.7,23.9,0.00,42861.39,10.0,51
2009-09-29,34.2,23.7,0.00,42900.55,14.1,56
2009-09-30,33.7,23.4,0.00,42939.91,17.4,62
2009-10-01,32.8,24.8,0.80,42979.39,10.7,71
2009-10-02,34.2,25.2,0.30,43018.93,14.0,69
2009-10-03,33.6,25.8,1.70,43058.43,15.5,73
2009-10-04,34.4,26.4,3.40,43097.86,16.5,67
2009-10-05,35.0,24.9,8.30,43137.11,16.9,66
2009-10-06,35.7,24.4,0.00,43176.14,12.2,59
2009-10-07,35.0,23.6,0.00,43200.00,13.5,57
2009-10-08,35.4,23.1,0.00,43200.00,14.0,58
2009-10-09,35.8,23.9,0.00,43200.00,13.8,55
2009-10-10,35.3,23.7,0.00,43200.00,12.0,51
2009-10-11,34.9,24.1,0.20,43200.00,18.4,63
2009-10-12,32.9,25.1,1.40,43200.00,14.2,66
2009-10-13,33.2,25.7,0.30,43200.00,16.8,68
2009-10-14,33.6,25.5,0.20,43200.00,17.0,67
2009-10-15,34.9,26.3,0.00,43200.00,14.0,59
2009-10-16,35.6,24.5,0.00,43200.00,14.3,63
2009-10-17,37.1,24.8,0.00,43200.00,12.3,52
2009-10-18,36.9,24.2,0.00,43200.00,20.0,42
2009-10-19,35.4,22.6,0.00,43200.00,13.1,46
2009-10-20,33.7,25.0,0.00,43200.00,20.4,59
2009-10-21,34.3,26.0,0.00,43200.00,21.7,58
2009-10-22,35.0,25.5,0.00,43200.00,13.6,56
2009-10-23,35.8,24.6,0.00,43200.00,18.7,56
2009-10-24,35.9,24.2,0.00,43200.00,17.1,55
2009-10-25,35.4,24.1,0.00,43200.00,17.1,57
2009-10-26,34.7,25.1,0.30,43200.00,21.4,61
2009-10-27,34.1,26.3,9.20,43200.00,14.9,66
2009-10-28,34.3,25.8,6.90,43200.00,15.5,66
2009-10-29,33.9,25.9,0.00,43200.00,15.5,64
2009-10-30,33.5,25.9,9.60,43200.00,11.3,65
2009-10-31,33.2,24.9,0.00,43200.00,19.4,64
2009-11-01,34.2,25.4,0.00,43200.00,16.8,63
2009-11-02,33.7,24.9,1.70,43200.00,11.4,65
2009-11-03,33.4,24.9,9.90,43200.00,11.4,68
2009-11-04,32.7,23.8,1.70,43200.00,11.1,73
2009-11-05,33.0,24.7,0.80,43200.00,14.1,66
2009-11-06,34.7,24.6,0.10,43200.00,18.0,64
2009-11-07,34.4,25.5,1.50,43200.00,12.7,62
2009-11-08,35.3,25.6,0.00,43200.00,13.4,60
2009-11-09,35.4,26.6,2.30,43200.00,11.5,63
2009-11-10,33.7,25.0,1.30,43200.00,9.4,71
2009-11-11,35.4,26.0,0.80,43200.00,13.7,64
2009-11-12,35.4,26.2,7.70,36457.85,11.4,68
2009-11-13,34.3,25.9,8.90,43200.00,14.8,70
2009-11-14,34.3,24.9,0.20,43200.00,15.2,69
2009-11-15,34.4,25.9,3.60,43200.00,14.3,70
2009-11-16,34.4,26.1,6.40,43200.00,15.0,73
2009-11-17,33.3,26.6,3.30,43200.00,16.6,74
2009-11-18,33.5,26.5,1.40,43200.00,15.2,71
2009-11-19,33.5,25.5,3.50,43200.00,14.0,71
2009-11-20,33.5,25.7,1.70,43200.00,13.8,68
2009-11-21,33.5,25.8,0.40,43200.00,13.7,66
2009-11-22,33.9,26.9,0.30,43200.00,15.9,64
2009-11-23,33.8,27.4,5.80,43200.00,14.5,69
2009-11-24,31.4,24.6,5.80,30928.82,16.8,75
2009-11-25,33.1,25.9,0.30,37757.22,15.5,68
2009-11-26,33.5,24.2,6.60,43200.00,12.3,74
2009-11-27,32.7,24.6,10.80,41510.49,13.4,77
2009-11-28,31.7,27.2,10.50,43228.88,16.1,77
2009-11-29,30.8,27.2,6.70,43200.00,18.7,81
2009-11-30,32.0,26.6,8.00,41634.82,12.9,80
2009-12-01,32.7,26.4,11.40,40035.61,12.6,82
2009-12-02,31.8,26.7,6.20,43145.18,13.8,80
2009-12-03,34.6,26.6,0.00,43660.74,19.6,73
2009-12-04,33.0,25.7,4.40,43391.38,13.9,74
2009-12-05,34.8,25.2,1.00,43375.60,11.7,72
2009-12-06,32.8,26.4,6.10,43614.16,13.4,76
2009-12-07,33.3,26.4,2.40,43200.00,14.1,76
2009-12-08,32.9,26.8,0.80,44092.34,17.6,77
2009-12-09,33.2,28.0,2.10,43566.80,19.9,72
2009-12-10,32.4,27.4,0.20,34549.89,18.0,78
2009-12-11,29.0,24.7,73.30,7203.54,15.0,90
2009-12-12,26.3,24.3,50.50,0.00,19.1,93
2009-12-13,28.7,24.7,28.70,0.00,21.7,91
2009-12-14,28.9,24.5,27.90,3929.70,18.9,90
2009-12-15,29.0,24.6,25.40,23259.09,21.0,87
2009-12-16,29.4,24.8,13.40,23018.01,15.5,88
2009-12-17,30.6,24.7,11.30,33448.84,16.0,83
2009-12-18,30.5,24.6,12.90,42492.24,11.5,86
2009-12-19,30.5,24.9,14.10,41691.48,12.0,85
2009-12-20,31.4,25.1,28.90,43200.00,12.4,82
2009-12-21,31.3,24.6,12.20,32322.87,14.3,82
2009-12-22,29.4,24.9,9.10,22536.69,13.2,86
2009-12-23,30.5,24.9,14.50,43612.48,16.6,85
2009-12-24,31.3,25.5,2.30,44109.79,14.0,79
2009-12-25,32.0,26.4,12.60,43200.00,10.9,82
2009-12-26,29.7,25.9,3.80,23461.49,11.6,87
2009-12-27,30.6,24.4,18.30,36097.88,11.5,87
2009-12-28,31.0,24.8,25.00,42567.72,12.0,87
2009-12-29,30.4,25.0,9.90,39326.24,12.3,85
2009-12-30,30.8,24.8,22.00,35643.95,14.1,87
2009-12-31,31.0,24.8,13.00,30217.83,13.4,86
2010-01-01,30.1,25.4,34.10,23453.35,9.8,90
2010-01-02,29.2,25.0,50.00,13932.25,19.1,92
2010-01-03,27.8,24.8,42.60,11.78,18.2,91
2010-01-04,27.7,25.4,14.30,6114.01,26.1,91
2010-01-05,28.2,25.9,13.60,8265.71,33.4,89
2010-01-06,28.8,25.2,10.70,34410.45,24.5,89
2010-01-07,29.2,25.3,5.30,32400.29,19.2,87
2010-01-08,31.2,26.6,0.90,34654.89,21.6,84
2010-01-09,31.4,25.6,4.90,22929.43,18.2,84
2010-01-10,30.4,24.6,31.60,31369.79,13.7,88
2010-01-11,29.5,24.7,30.40,25200.00,14.4,90
2010-01-12,27.4,24.8,36.60,4851.85,14.8,92
2010-01-13,28.0,24.6,30.00,4241.08,16.2,93
2010-01-14,29.8,24.7,2.90,34990.50,15.9,85
2010-01-15,29.7,25.9,12.70,41841.41,16.7,85
2010-01-16,32.6,25.6,19.70,41769.11,14.8,85
2010-01-17,31.4,25.1,11.50,35480.99,14.1,86
2010-01-18,29.4,25.6,12.60,38377.81,17.3,86
2010-01-19,31.1,25.5,11.70,45456.38,13.9,84
2010-01-20,30.7,25.3,8.00,37193.23,18.2,85
2010-01-21,30.1,25.1,13.40,26777.12,17.4,88
2010-01-22,29.3,25.1,11.70,30442.09,19.7,87
2010-01-23,29.9,25.5,1.30,42099.31,23.9,83
2010-01-24,31.4,26.6,1.60,37637.46,23.1,76
2010-01-25,29.8,26.6,12.20,41972.58,22.3,83
2010-01-26,31.2,26.4,3.20,41439.81,26.3,80
2010-01-27,31.2,28.0,0.40,37193.79,28.4,80
2010-01-28,30.2,26.2,11.00,18607.15,32.4,82
2010-01-29,29.6,25.9,43.80,12811.92,34.4,83
2010-01-30,28.3,25.4,34.80,4495.02,25.9,86
2010-01-31,28.9,25.1,12.20,36061.51,23.6,87
2010-02-01,30.2,25.1,8.30,42441.88,18.4,87
2010-02-02,30.3,25.9,7.40,45039.19,20.8,84
2010-02-03,31.5,26.6,3.00,45004.86,22.3,77
2010-02-04,30.8,27.1,1.10,44970.05,19.7,78
2010-02-05,31.8,26.5,3.00,44262.50,13.1,79
2010-02-06,32.1,26.2,5.80,42589.39,16.1,83
2010-02-07,31.6,26.4,5.00,44863.14,16.9,82
2010-02-08,32.5,27.3,2.60,44826.80,14.0,79
2010-02-09,32.4,27.2,3.80,44790.19,18.4,78
2010-02-10,31.9,27.1,0.80,44753.34,18.6,77
2010-02-11,31.6,26.7,0.20,44692.11,14.4,76
2010-02-12,31.8,26.9,0.50,44316.61,18.9,73
2010-02-13,30.3,26.9,7.80,42549.76,17.7,81
2010-02-14,31.6,26.2,2.50,43080.29,20.5,80
2010-02-15,31.8,27.0,1.70,44566.64,16.0,79
2010-02-16,31.2,25.9,3.20,44528.59,13.1,84
2010-02-17,31.4,26.0,10.90,42696.98,16.3,82
2010-02-18,32.0,26.7,2.10,42931.37,14.8,80
2010-02-19,30.7,25.9,13.00,43949.85,14.4,84
2010-02-20,30.8,26.4,10.20,41521.30,12.6,83
2010-02-21,31.0,25.7,7.80,39156.75,14.0,85
2010-02-22,30.1,25.4,16.30,23500.02,14.3,86
2010-02-23,29.5,25.1,12.50,18033.37,15.1,88
2010-02-24,29.8,25.4,9.00,40867.13,16.2,87
2010-02-25,29.1,25.3,22.10,27645.51,26.1,89
2010-02-26,27.5,25.7,17.90,0.00,27.3,90
2010-02-27,29.2,25.5,17.50,13453.77,30.6,88
2010-02-28,29.5,25.7,9.10,35494.82,33.0,87
2010-03-01,29.5,25.5,9.10,38741.30,25.0,88
2010-03-02,29.2,25.0,6.90,40733.31,16.2,87
2010-03-03,31.7,25.6,0.50,41667.55,12.1,76
2010-03-04,31.0,26.0,0.60,43881.96,11.7,77
2010-03-05,31.7,25.3,1.10,42205.03,6.9,77
2010-03-06,32.1,25.5,1.10,43207.62,13.4,78
2010-03-07,32.5,26.0,1.20,43215.21,14.0,78
2010-03-08,32.9,26.3,2.70,42752.21,11.5,80
2010-03-09,34.1,25.5,0.00,42997.61,8.8,74
2010-03-10,33.5,25.5,0.00,42058.31,8.5,72
2010-03-11,33.9,25.5,0.00,43255.27,12.0,67
2010-03-12,34.0,25.0,0.00,42797.12,11.6,64
2010-03-13,31.6,24.9,10.20,42104.93,15.3,77
2010-03-14,29.8,24.8,11.10,40142.92,10.9,84
2010-03-15,30.6,24.1,11.40,40509.36,9.5,82
2010-03-16,30.8,24.6,14.20,41914.45,9.3,83
2010-03-17,32.7,25.6,0.30,40159.30,9.0,77
2010-03-18,32.5,25.2,0.00,40806.73,11.5,73
2010-03-19,31.2,25.1,0.40,40592.51,9.4,74
2010-03-20,31.5,25.3,1.40,41554.34,7.6,77
2010-03-21,31.2,25.5,1.70,41761.56,8.0,78
2010-03-22,32.3,25.7,1.20,41758.69,12.6,77
2010-03-23,31.6,26.1,5.90,42029.24,9.2,80
2010-03-24,32.4,25.4,1.50,40640.96,8.4,75
2010-03-25,32.6,25.6,9.50,39701.75,16.5,77
2010-03-26,32.2,25.5,1.10,26585.84,13.0,82
2010-03-27,31.8,25.2,1.00,41743.07,15.8,76
2010-03-28,32.2,25.4,0.40,41592.59,15.3,75
2010-03-29,31.8,27.0,3.80,40614.92,15.5,79
2010-03-30,32.6,25.9,5.50,39600.00,15.5,79
2010-03-31,31.3,26.5,0.20,39950.21,17.6,75
2010-04-01,32.9,24.3,0.00,41727.89,15.0,63
2010-04-02,31.1,25.8,2.40,40899.42,16.6,78
2010-04-03,32.0,26.6,0.40,41722.72,18.8,77
2010-04-04,32.5,27.5,0.20,41141.85,20.3,75
2010-04-05,32.8,27.5,1.70,40671.74,15.3,76
2010-04-06,30.5,25.8,7.50,37511.72,13.8,84
2010-04-07,29.9,25.6,14.00,11840.30,12.1,88
2010-04-08,28.9,24.7,5.70,21741.09,18.9,87
2010-04-09,31.2,25.7,0.30,41397.63,15.1,78
2010-04-10,30.6,25.3,23.50,40926.48,8.6,83
2010-04-11,31.0,24.9,8.60,40454.60,8.3,85
2010-04-12,30.8,24.7,10.30,40696.83,9.2,84
2010-04-13,30.2,25.2,23.50,29979.89,10.6,86
2010-04-14,31.0,24.9,9.10,39091.91,14.8,85
2010-04-15,28.9,24.6,3.70,19485.74,11.2,88
2010-04-16,29.9,24.7,9.90,39915.03,12.8,85
2010-04-17,28.8,24.1,25.70,23091.30,15.7,88
2010-04-18,29.5,23.9,0.50,35910.33,16.3,83
2010-04-19,30.5,24.7,0.40,40492.68,15.1,76
2010-04-20,31.8,24.8,0.00,40738.91,14.3,73
2010-04-21,31.7,24.4,0.00,40504.15,7.9,75
2010-04-22,31.8,24.1,0.30,40751.33,7.6,79
2010-04-23,31.8,24.1,0.50,40999.36,11.6,77
2010-04-24,32.2,24.8,0.00,40522.58,8.2,74
